Make,proportion
Crosley,1.1257965010244749e-05
Ohlemeier/stratton,1.1257965010244749e-05
Akers Douglas,1.1257965010244749e-05
Breit,1.1257965010244749e-05
Arctic Aircraft Company Inc,1.1257965010244749e-05
Robinson Helicopters,1.1257965010244749e-05
Orr,1.1257965010244749e-05
"Stanley, Davey L",1.1257965010244749e-05
Vail,1.1257965010244749e-05
Reinhart,1.1257965010244749e-05
Jimmy Hill,1.1257965010244749e-05
Slipstream,1.1257965010244749e-05
Tschida,1.1257965010244749e-05
Newell Thomas,1.1257965010244749e-05
Spearman,1.1257965010244749e-05
"Firefly Balloon, Inc.",1.1257965010244749e-05
Curl,1.1257965010244749e-05
Paul Pajak,1.1257965010244749e-05
Ghiles,1.1257965010244749e-05
Lee Harold Swarthout,1.1257965010244749e-05
Smuz,1.1257965010244749e-05
Ramsey,1.1257965010244749e-05
Twente,1.1257965010244749e-05
Interplane Sro,1.1257965010244749e-05
Hawker Siddely,1.1257965010244749e-05
Avery,1.1257965010244749e-05
Bourgeois-avid Flyer,1.1257965010244749e-05
Bennett Ra Oliver,1.1257965010244749e-05
Grosvenor,1.1257965010244749e-05
Surline,1.1257965010244749e-05
Paxton,1.1257965010244749e-05
Paul E. Conner,1.1257965010244749e-05
Rand Robinson Engineering,1.1257965010244749e-05
C.w. Smith,1.1257965010244749e-05
Ecker,1.1257965010244749e-05
Jeffs,1.1257965010244749e-05
Birtch,1.1257965010244749e-05
Arctic Aircraft Company,1.1257965010244749e-05
Peter A. Geiser,1.1257965010244749e-05
Matthews,1.1257965010244749e-05
Frank D. Amador,1.1257965010244749e-05
Franz,1.1257965010244749e-05
Shorethose,1.1257965010244749e-05
Clark/loken,1.1257965010244749e-05
Williams Helicopter,1.1257965010244749e-05
Gordon E. Brown,1.1257965010244749e-05
Friddle,1.1257965010244749e-05
Schlitter Randy J,1.1257965010244749e-05
Kittleson,1.1257965010244749e-05
Earnest,1.1257965010244749e-05
Schneidhorst,1.1257965010244749e-05
Mattson,1.1257965010244749e-05
Zeidman,1.1257965010244749e-05
Horvath,1.1257965010244749e-05
Hurd/drifter,1.1257965010244749e-05
Starr,1.1257965010244749e-05
Judge,1.1257965010244749e-05
Gribosh,1.1257965010244749e-05
Shiner,1.1257965010244749e-05
Bunch Eaa Biplane,1.1257965010244749e-05
Pzl Swidnik,1.1257965010244749e-05
S C Aerostar S A,1.1257965010244749e-05
Hepperlen,1.1257965010244749e-05
Hurley,1.1257965010244749e-05
Hamilton Stoddard,1.1257965010244749e-05
S.a. Centrair,1.1257965010244749e-05
Klasing,1.1257965010244749e-05
Debus/mountain/bowes,1.1257965010244749e-05
Aermacchi,1.1257965010244749e-05
Westland,1.1257965010244749e-05
"Parkwood Enterprises, Inc",1.1257965010244749e-05
David S Robbins,1.1257965010244749e-05
Beaton,1.1257965010244749e-05
Herbert O. Kellerman,1.1257965010244749e-05
Elan,1.1257965010244749e-05
Rankin,1.1257965010244749e-05
Sweeney,1.1257965010244749e-05
"Erickson Air-crane, Inc.",1.1257965010244749e-05
Clarke,1.1257965010244749e-05
Carlstrom,1.1257965010244749e-05
Grimes,1.1257965010244749e-05
Mazzon,1.1257965010244749e-05
Norcutt,1.1257965010244749e-05
Highsmith,1.1257965010244749e-05
"Bombardier Aerospace, Inc.",1.1257965010244749e-05
Rash,1.1257965010244749e-05
Cartercopter Llc,1.1257965010244749e-05
Kirby,1.1257965010244749e-05
Wsk-pzl Mielec,1.1257965010244749e-05
Reay,1.1257965010244749e-05
Rutherford,1.1257965010244749e-05
Navickas,1.1257965010244749e-05
Zivko Aeronautics Inc.,1.1257965010244749e-05
National Ballooning,1.1257965010244749e-05
Malechek,1.1257965010244749e-05
Mrazek,1.1257965010244749e-05
Harmon/lance,1.1257965010244749e-05
Fox Alfred C.,1.1257965010244749e-05
Garlick Helicopters Inc.,1.1257965010244749e-05
Casten,1.1257965010244749e-05
Campbell,1.1257965010244749e-05
Mize Donald,1.1257965010244749e-05
Martel,1.1257965010244749e-05
Jsh Air Llc Ii,1.1257965010244749e-05
Quiksilver,1.1257965010244749e-05
Longtin,1.1257965010244749e-05
Yonchak,1.1257965010244749e-05
Denmark,1.1257965010244749e-05
Auseth,1.1257965010244749e-05
Agusta Spa,1.1257965010244749e-05
Mccain,1.1257965010244749e-05
Brabandt,1.1257965010244749e-05
Prescott Aeronautical,1.1257965010244749e-05
Mk Ii,1.1257965010244749e-05
Bellanca Aircraft Corporation,1.1257965010244749e-05
Tichacek,1.1257965010244749e-05
Patch Dan F,1.1257965010244749e-05
Jabiru Aircraft,1.1257965010244749e-05
Sergent Great Lakes,1.1257965010244749e-05
Mcdaniels,1.1257965010244749e-05
Ratliff,1.1257965010244749e-05
Jeska,1.1257965010244749e-05
Scandinavian Aero Industry,1.1257965010244749e-05
Mil Design Bureau,1.1257965010244749e-05
Allensworth,1.1257965010244749e-05
Samson,1.1257965010244749e-05
Avions Robin,1.1257965010244749e-05
Ballhagen/shyrock,1.1257965010244749e-05
Kirner,1.1257965010244749e-05
Goodlett,1.1257965010244749e-05
West,1.1257965010244749e-05
Hildebrant,1.1257965010244749e-05
Lamont,1.1257965010244749e-05
Rosner,1.1257965010244749e-05
Therrien Roger,1.1257965010244749e-05
Gustafson,1.1257965010244749e-05
Forbes,1.1257965010244749e-05
Sheel,1.1257965010244749e-05
Ainsworth,1.1257965010244749e-05
San Joaquin Helicopters,1.1257965010244749e-05
Eiland,1.1257965010244749e-05
Shea,1.1257965010244749e-05
Akro Tech Aviation Inc. Giles,1.1257965010244749e-05
Hart,1.1257965010244749e-05
Howard Whyte,1.1257965010244749e-05
Stits Playboy,1.1257965010244749e-05
Abruzzo,1.1257965010244749e-05
Pyramid,1.1257965010244749e-05
Harms,1.1257965010244749e-05
Augusta,1.1257965010244749e-05
Dallmeyer,1.1257965010244749e-05
Yamokoski,1.1257965010244749e-05
Kircher,1.1257965010244749e-05
Hanek,1.1257965010244749e-05
Terrio,1.1257965010244749e-05
Presley,1.1257965010244749e-05
Parrish,1.1257965010244749e-05
Merchant,1.1257965010244749e-05
Couden,1.1257965010244749e-05
Herman,1.1257965010244749e-05
Alexander Volksplane,1.1257965010244749e-05
Stoopin,1.1257965010244749e-05
Crump,1.1257965010244749e-05
Mandley,1.1257965010244749e-05
Isgrigg,1.1257965010244749e-05
Lo-n-slo Airsports Inc.,1.1257965010244749e-05
Lee Kolb,1.1257965010244749e-05
Joseph E. Crosby,1.1257965010244749e-05
Ricardo Lopez,1.1257965010244749e-05
Gleason,1.1257965010244749e-05
Bradford Haines,1.1257965010244749e-05
Denight,1.1257965010244749e-05
Huntington,1.1257965010244749e-05
Airbus Industries,1.1257965010244749e-05
1200,1.1257965010244749e-05
Crisenbery,1.1257965010244749e-05
Plavcan,1.1257965010244749e-05
Harmel,1.1257965010244749e-05
Elan/glaser Dirks,1.1257965010244749e-05
Michael Moneyhan,1.1257965010244749e-05
Colson/goodbread,1.1257965010244749e-05
Swing Brian S,1.1257965010244749e-05
Dirks Glaser,1.1257965010244749e-05
Mcclintock,1.1257965010244749e-05
Marrek Smyth,1.1257965010244749e-05
Marlow Hilyard,1.1257965010244749e-05
Kitchen,1.1257965010244749e-05
Warnke,1.1257965010244749e-05
Hooker,1.1257965010244749e-05
Tharp S Richard,1.1257965010244749e-05
Globe Swift,1.1257965010244749e-05
Carpenter Bj/carpenter Sa,1.1257965010244749e-05
Deussen Alexander Ii,1.1257965010244749e-05
Arrow Falcon Exporters Inc.,1.1257965010244749e-05
Rehler,1.1257965010244749e-05
Hopkins,1.1257965010244749e-05
Tingle,1.1257965010244749e-05
Mestas Felix R,1.1257965010244749e-05
Hitchens,1.1257965010244749e-05
Grafton,1.1257965010244749e-05
Mendenhall,1.1257965010244749e-05
Elliott Quad City Ultralight,1.1257965010244749e-05
Forrest Haynes,1.1257965010244749e-05
Holscher,1.1257965010244749e-05
Urban Air,1.1257965010244749e-05
Kearsley,1.1257965010244749e-05
"Waterwings, Inc",1.1257965010244749e-05
Claypool,1.1257965010244749e-05
Marvin T Eiland,1.1257965010244749e-05
Labarre,1.1257965010244749e-05
Schewizer,1.1257965010244749e-05
Croman Corporation,1.1257965010244749e-05
Zilz,1.1257965010244749e-05
Renquist,1.1257965010244749e-05
Villarubia,1.1257965010244749e-05
Reichel,1.1257965010244749e-05
Pergerson,1.1257965010244749e-05
Wsk-pzl Warzawaokecie,1.1257965010244749e-05
Ralph Sanders,1.1257965010244749e-05
Harwood Kenneth,1.1257965010244749e-05
Klien,1.1257965010244749e-05
Rogers-gibson,1.1257965010244749e-05
Watkins/monnett,1.1257965010244749e-05
Napper,1.1257965010244749e-05
Palulis John,1.1257965010244749e-05
Marland E Davis,1.1257965010244749e-05
Kenetic Aviation,1.1257965010244749e-05
Hodge,1.1257965010244749e-05
Spane,1.1257965010244749e-05
Pzl-swidnik,1.1257965010244749e-05
Balkema,1.1257965010244749e-05
Joel H Johnson,1.1257965010244749e-05
Sessi Midget Mustang,1.1257965010244749e-05
Eakle R Grandin Jr,1.1257965010244749e-05
E Newton,1.1257965010244749e-05
Loehle,1.1257965010244749e-05
Aviation Specialties Unlimited,1.1257965010244749e-05
Piper/stevens,1.1257965010244749e-05
Herde,1.1257965010244749e-05
Woolley John A,1.1257965010244749e-05
Linwood R. Lawrence,1.1257965010244749e-05
Michaud,1.1257965010244749e-05
Rumble/williams/boomhower,1.1257965010244749e-05
Messerschmitt-bolkow-blohm,1.1257965010244749e-05
Central Copters,1.1257965010244749e-05
Crusenberry,1.1257965010244749e-05
Colman,1.1257965010244749e-05
Timm,1.1257965010244749e-05
G&c Helicopters,1.1257965010244749e-05
Bennetter-stevens,1.1257965010244749e-05
Willi/bensen,1.1257965010244749e-05
Nixon,1.1257965010244749e-05
Allied Ag Cat Productions,1.1257965010244749e-05
Campbell W/smiley J,1.1257965010244749e-05
Pitrolo,1.1257965010244749e-05
"Christen Industries, Inc.",1.1257965010244749e-05
M.c. Thomas,1.1257965010244749e-05
Heliotech,1.1257965010244749e-05
Ronald R Russell,1.1257965010244749e-05
Christopher Norris,1.1257965010244749e-05
Indus Aviation,1.1257965010244749e-05
Bangham,1.1257965010244749e-05
Corporate Jets Limited,1.1257965010244749e-05
Rupp,1.1257965010244749e-05
Helo Werks,1.1257965010244749e-05
Helmetag,1.1257965010244749e-05
Mckenzie,1.1257965010244749e-05
Just Aircraft Llc,1.1257965010244749e-05
Worcester Everett,1.1257965010244749e-05
Eklund,1.1257965010244749e-05
Agin Jeffrey T,1.1257965010244749e-05
Aerial Productions Intl. Inc.,1.1257965010244749e-05
"Baker, Timithy",1.1257965010244749e-05
Lanford,1.1257965010244749e-05
Bulmer,1.1257965010244749e-05
Harold Vander,1.1257965010244749e-05
Helmer,1.1257965010244749e-05
Mahoney,1.1257965010244749e-05
Espinal,1.1257965010244749e-05
Allstar Pzl,1.1257965010244749e-05
Taplin,1.1257965010244749e-05
Garlick Helicopters Inc,1.1257965010244749e-05
Stys,1.1257965010244749e-05
Howe/wilmer,1.1257965010244749e-05
Reder,1.1257965010244749e-05
Canton,1.1257965010244749e-05
Boyles,1.1257965010244749e-05
Tomishin,1.1257965010244749e-05
Schlei,1.1257965010244749e-05
"Aerostar International, Inc.",1.1257965010244749e-05
Sargent,1.1257965010244749e-05
Lciv Llc,1.1257965010244749e-05
Brent W. Brown,1.1257965010244749e-05
Malott,1.1257965010244749e-05
Rolladen-schneider Gmbh,1.1257965010244749e-05
Kearn,1.1257965010244749e-05
Theordore Jankowski,1.1257965010244749e-05
Turner,1.1257965010244749e-05
Ronald D. Murray,1.1257965010244749e-05
Excel Jet,1.1257965010244749e-05
Nanchang China,1.1257965010244749e-05
Nickel,1.1257965010244749e-05
Flaglor,1.1257965010244749e-05
Barnard,1.1257965010244749e-05
Moon,1.1257965010244749e-05
"Chevrier, Armand",1.1257965010244749e-05
Storm,1.1257965010244749e-05
Alfred,1.1257965010244749e-05
Armpriest,1.1257965010244749e-05
Dahlstrom - Piel Emeraude,1.1257965010244749e-05
Hammack,1.1257965010244749e-05
Pugh,1.1257965010244749e-05
William M. Burge,1.1257965010244749e-05
Arnold,1.1257965010244749e-05
Embree,1.1257965010244749e-05
Maxfield,1.1257965010244749e-05
Stallings,1.1257965010244749e-05
Kinnson,1.1257965010244749e-05
Frick,1.1257965010244749e-05
Terry Tevis,1.1257965010244749e-05
Frisby,1.1257965010244749e-05
Ron Burleigh,1.1257965010244749e-05
Arter,1.1257965010244749e-05
Spectrum Aeronautical Llc,1.1257965010244749e-05
Burleigh,1.1257965010244749e-05
Md Helicopter Inc.,1.1257965010244749e-05
Mcwhorter,1.1257965010244749e-05
Manarin/johnson,1.1257965010244749e-05
Spittler,1.1257965010244749e-05
Piggott,1.1257965010244749e-05
Shempp-hirth,1.1257965010244749e-05
Veltman,1.1257965010244749e-05
Amorde,1.1257965010244749e-05
Md Helicopters Inc.,1.1257965010244749e-05
Guscott,1.1257965010244749e-05
Shimer,1.1257965010244749e-05
Air Trikes,1.1257965010244749e-05
Windler,1.1257965010244749e-05
Cleberg,1.1257965010244749e-05
Seales,1.1257965010244749e-05
Dix,1.1257965010244749e-05
Sicheneder,1.1257965010244749e-05
Hoyt,1.1257965010244749e-05
Schifferer,1.1257965010244749e-05
Saloff,1.1257965010244749e-05
Butterhof,1.1257965010244749e-05
Beach Baby Ace,1.1257965010244749e-05
Mcdonnell Douglas Helicopters,1.1257965010244749e-05
Hadwise,1.1257965010244749e-05
Letecky Zavody,1.1257965010244749e-05
Steinbaum,1.1257965010244749e-05
Olree Robert,1.1257965010244749e-05
Sorensen,1.1257965010244749e-05
Harry D. Miller,1.1257965010244749e-05
Mccullough,1.1257965010244749e-05
Finney Thorp,1.1257965010244749e-05
Hedeman,1.1257965010244749e-05
Brown Floyd L,1.1257965010244749e-05
Mcnabb,1.1257965010244749e-05
Noakes B J,1.1257965010244749e-05
Straw,1.1257965010244749e-05
Ageton,1.1257965010244749e-05
Endless Skies Aviation Inc.,1.1257965010244749e-05
Grumman American Avn. Corp.,1.1257965010244749e-05
Moyes,1.1257965010244749e-05
Air Creations,1.1257965010244749e-05
Monard,1.1257965010244749e-05
Strategie Ballloon Co.,1.1257965010244749e-05
Great Lakes Aircraft Company,1.1257965010244749e-05
Utva,1.1257965010244749e-05
Vogel,1.1257965010244749e-05
Winter J.t/johnson,1.1257965010244749e-05
Eiben Theodore,1.1257965010244749e-05
Coltrin,1.1257965010244749e-05
Daub,1.1257965010244749e-05
Oneil,1.1257965010244749e-05
Agusta-bell,1.1257965010244749e-05
Hatcher,1.1257965010244749e-05
Ulfeldt,1.1257965010244749e-05
Cutler,1.1257965010244749e-05
Budde Cassutt,1.1257965010244749e-05
Dubois,1.1257965010244749e-05
Hastings,1.1257965010244749e-05
Hendrickson,1.1257965010244749e-05
Scharschmidt,1.1257965010244749e-05
Roe/pietenpol,1.1257965010244749e-05
Rushton,1.1257965010244749e-05
Holloway,1.1257965010244749e-05
107.5 Flying Corporation,1.1257965010244749e-05
John Lauer,1.1257965010244749e-05
Lawing Thomas R,1.1257965010244749e-05
Flynn William,1.1257965010244749e-05
Windward,1.1257965010244749e-05
Codding/fluno,1.1257965010244749e-05
Mike Smilee,1.1257965010244749e-05
Wilson Quicksilver,1.1257965010244749e-05
Cesna,1.1257965010244749e-05
Mccutchan,1.1257965010244749e-05
Jerald F. Huffman,1.1257965010244749e-05
Sargent Jonathan,1.1257965010244749e-05
Holmgreen,1.1257965010244749e-05
Baggett,1.1257965010244749e-05
Hudspeth Shawn D,1.1257965010244749e-05
Tennyson Howard,1.1257965010244749e-05
Yoakley,1.1257965010244749e-05
Riley,1.1257965010244749e-05
Stits Flut-r-bug,1.1257965010244749e-05
Woody,1.1257965010244749e-05
Geiger,1.1257965010244749e-05
Kiesel,1.1257965010244749e-05
Wayne Hooks,1.1257965010244749e-05
Great Lakes Adams,1.1257965010244749e-05
Tanker,1.1257965010244749e-05
Martin/harris,1.1257965010244749e-05
Hallburg,1.1257965010244749e-05
C.w Crane,1.1257965010244749e-05
Ridgway,1.1257965010244749e-05
Lingwall,1.1257965010244749e-05
Richard F. Sheldon,1.1257965010244749e-05
Scharnhorst,1.1257965010244749e-05
Cavalier Aircraft Corp.,1.1257965010244749e-05
Clopton Aero Llc,1.1257965010244749e-05
Belcher,1.1257965010244749e-05
"Morgan, Marvin R.",1.1257965010244749e-05
Averyt,1.1257965010244749e-05
Tessier,1.1257965010244749e-05
Mino,1.1257965010244749e-05
Fairchild Merlin,1.1257965010244749e-05
"Liberty Aerospace, Inc.",1.1257965010244749e-05
Rotary Air Force Marketing,1.1257965010244749e-05
Scherer,1.1257965010244749e-05
Mark Gibson,1.1257965010244749e-05
Ingraham,1.1257965010244749e-05
Ogden Aubrey D,1.1257965010244749e-05
Mallian,1.1257965010244749e-05
Camair,1.1257965010244749e-05
Barron,1.1257965010244749e-05
Jim Garrison,1.1257965010244749e-05
Foley James,1.1257965010244749e-05
"Quad City Ultralight, Llc",1.1257965010244749e-05
Reisinger,1.1257965010244749e-05
General Balloon Corp.,1.1257965010244749e-05
"Greenhaw, William",1.1257965010244749e-05
Airborne Windsports Ltd,1.1257965010244749e-05
Jimenez Reymundo,1.1257965010244749e-05
James Walter,1.1257965010244749e-05
Mooney Aircraft,1.1257965010244749e-05
Bruce E. Hotz,1.1257965010244749e-05
Duffy/wagner,1.1257965010244749e-05
Harrison Robert J.,1.1257965010244749e-05
Boykin,1.1257965010244749e-05
Randy Stanley,1.1257965010244749e-05
Mooney Aircraft Corp.,1.1257965010244749e-05
Wampole,1.1257965010244749e-05
Fortuna,1.1257965010244749e-05
Burkhart-grob,1.1257965010244749e-05
Columbia Aircraft,1.1257965010244749e-05
Peay,1.1257965010244749e-05
"Van's Aircraft, Inc",1.1257965010244749e-05
Barnhart,1.1257965010244749e-05
"Culver, Aurther L.",1.1257965010244749e-05
Charles C. Gillis,1.1257965010244749e-05
Arbc Inc,1.1257965010244749e-05
Romeo,1.1257965010244749e-05
Dwayne Smith,1.1257965010244749e-05
Pavliga,1.1257965010244749e-05
Browns,1.1257965010244749e-05
Terrence A. Sack,1.1257965010244749e-05
Robert J. Goodyear,1.1257965010244749e-05
Eads Pzl Warsza,1.1257965010244749e-05
Found Aircraft Canada,1.1257965010244749e-05
Flight Design Usa,1.1257965010244749e-05
Polcyn,1.1257965010244749e-05
Pietsch,1.1257965010244749e-05
Caywood,1.1257965010244749e-05
Haddan,1.1257965010244749e-05
Riesland,1.1257965010244749e-05
Gadbois,1.1257965010244749e-05
Tolsma Tony G,1.1257965010244749e-05
Wilkinson Daniel V,1.1257965010244749e-05
Bishop Thomas W,1.1257965010244749e-05
Schleicher Alexander Gmbh,1.1257965010244749e-05
Ceridono,1.1257965010244749e-05
Livpt Inc,1.1257965010244749e-05
Lee Stevens,1.1257965010244749e-05
Szybowcowy Zaklad Do,1.1257965010244749e-05
Carris,1.1257965010244749e-05
Schilleci,1.1257965010244749e-05
Ac Mfg & Dev't Co,1.1257965010244749e-05
Waco Classic Aircraft,1.1257965010244749e-05
Diemert/rotorway,1.1257965010244749e-05
Wakewood,1.1257965010244749e-05
Zank,1.1257965010244749e-05
Gaston/lakes,1.1257965010244749e-05
Greco Bruno,1.1257965010244749e-05
Bannwart,1.1257965010244749e-05
Concept,1.1257965010244749e-05
Talbott,1.1257965010244749e-05
Mcentee,1.1257965010244749e-05
Doggett Jack,1.1257965010244749e-05
Dutton,1.1257965010244749e-05
Gray Jack,1.1257965010244749e-05
Johnson-whittman Tailwind,1.1257965010244749e-05
Smith Carter A,1.1257965010244749e-05
Neal Anderson,1.1257965010244749e-05
Pzl Warzawa-cnpsl,1.1257965010244749e-05
Jiran,1.1257965010244749e-05
"Murphy Aircraft Mfg, Ltd.",1.1257965010244749e-05
"Rotor Flight Dynamics, Inc.",1.1257965010244749e-05
Sheely,1.1257965010244749e-05
Hanson Gerald,1.1257965010244749e-05
Hillery W. Grice,1.1257965010244749e-05
Thrush Aircraft Inc.,1.1257965010244749e-05
Luciani,1.1257965010244749e-05
Skygear,1.1257965010244749e-05
Lidgard,1.1257965010244749e-05
I.c.a.-brasov,1.1257965010244749e-05
Columbia Aircraft Mfg,1.1257965010244749e-05
Purvis,1.1257965010244749e-05
Robert J. Jackson,1.1257965010244749e-05
Buccaneer,1.1257965010244749e-05
Burkholder,1.1257965010244749e-05
Moni,1.1257965010244749e-05
Aerodynamics .,1.1257965010244749e-05
Brook,1.1257965010244749e-05
Vance Renegade,1.1257965010244749e-05
Calstar 1,1.1257965010244749e-05
James L. Stringfellow,1.1257965010244749e-05
Rosenbaum,1.1257965010244749e-05
Gordon R Smith,1.1257965010244749e-05
Shepard,1.1257965010244749e-05
Northwing Design,1.1257965010244749e-05
Sandall Evan R,1.1257965010244749e-05
Becerra,1.1257965010244749e-05
Rallison,1.1257965010244749e-05
Frew,1.1257965010244749e-05
Harpster,1.1257965010244749e-05
Halsted,1.1257965010244749e-05
Eagle Rnd,1.1257965010244749e-05
Evektor,1.1257965010244749e-05
Burk,1.1257965010244749e-05
Zaverton Elmer,1.1257965010244749e-05
"Sherman John, H",1.1257965010244749e-05
Truitt Peter,1.1257965010244749e-05
Evektor-aerotechnik As,1.1257965010244749e-05
Evenson Roger J,1.1257965010244749e-05
Cub Crafters Inc.,1.1257965010244749e-05
Rajhamsa,1.1257965010244749e-05
Saunders,1.1257965010244749e-05
Hesler,1.1257965010244749e-05
"Cub Crafters, Inc.",1.1257965010244749e-05
Wsk-pzl Mielic,1.1257965010244749e-05
John D. Williams,1.1257965010244749e-05
Ontario Avia. Hist. Soc.,1.1257965010244749e-05
Murrin Frederick L,1.1257965010244749e-05
Clement,1.1257965010244749e-05
Terpstra,1.1257965010244749e-05
Chrapczynski,1.1257965010244749e-05
Phantom Sport Airplane,1.1257965010244749e-05
Dta Sari,1.1257965010244749e-05
Larry J. Cook,1.1257965010244749e-05
Hazen,1.1257965010244749e-05
Bush Caddy Usa,1.1257965010244749e-05
Midget Mustang,1.1257965010244749e-05
Dennis M. Durgin,1.1257965010244749e-05
Express Aircraft,1.1257965010244749e-05
Evektor Aerotechnic,1.1257965010244749e-05
Beck,1.1257965010244749e-05
Opus Motorsports Llc,1.1257965010244749e-05
Powrachute Corp.,1.1257965010244749e-05
Stein,1.1257965010244749e-05
Christen Industries Inc.,1.1257965010244749e-05
Wessel,1.1257965010244749e-05
Werner,1.1257965010244749e-05
Netz,1.1257965010244749e-05
Buttles,1.1257965010244749e-05
"Six Chutter, Inc.",1.1257965010244749e-05
Burnham,1.1257965010244749e-05
Mapes,1.1257965010244749e-05
Stout Gordon,1.1257965010244749e-05
Roger A Dalke,1.1257965010244749e-05
Quicksilver Manufacturing,1.1257965010244749e-05
Ackert,1.1257965010244749e-05
Falcon Safety Craft Inc,1.1257965010244749e-05
Waco Classic Aircraft Corp,1.1257965010244749e-05
Huggles,1.1257965010244749e-05
Zlin Aviation S.r.o.,1.1257965010244749e-05
Clifford,1.1257965010244749e-05
Ortiz G/saint J,1.1257965010244749e-05
Jeffrey Wilson,1.1257965010244749e-05
Niva,1.1257965010244749e-05
"Weaver, David A",1.1257965010244749e-05
Learjet Inc,1.1257965010244749e-05
Raytheon Co,1.1257965010244749e-05
Nunn,1.1257965010244749e-05
Edra Aeronautica,1.1257965010244749e-05
Mcnicholas,1.1257965010244749e-05
Nicely,1.1257965010244749e-05
"Mcfaul, Daniel D.",1.1257965010244749e-05
Elliott Cirrus,1.1257965010244749e-05
Apollo North America Inc,1.1257965010244749e-05
Fitt,1.1257965010244749e-05
Ebersole,1.1257965010244749e-05
Anthony J. Bencivenga,1.1257965010244749e-05
Hawker-beechcraft,1.1257965010244749e-05
Formhals,1.1257965010244749e-05
Trinidad,1.1257965010244749e-05
Kearney,1.1257965010244749e-05
American Air Racing,1.1257965010244749e-05
Furey,1.1257965010244749e-05
"Ekornaas, Fred",1.1257965010244749e-05
Rogerson Hiller Corp.,1.1257965010244749e-05
Hasch,1.1257965010244749e-05
Deluca-owl,1.1257965010244749e-05
Skykits,1.1257965010244749e-05
Tuttle Cassutt,1.1257965010244749e-05
Evektor-aerotechnik A.s.,1.1257965010244749e-05
Ultra Magic,1.1257965010244749e-05
Francis,1.1257965010244749e-05
St. Claire,1.1257965010244749e-05
"Gluff, Alan",1.1257965010244749e-05
Blondin,1.1257965010244749e-05
Arrow Falcon Exporters,1.1257965010244749e-05
Siebert,1.1257965010244749e-05
Langley,1.1257965010244749e-05
Fly By Sea Co,1.1257965010244749e-05
Everson,1.1257965010244749e-05
Degelia,1.1257965010244749e-05
Lambert John G,1.1257965010244749e-05
Indus,1.1257965010244749e-05
Dusenberry,1.1257965010244749e-05
Pelt,1.1257965010244749e-05
Rittal,1.1257965010244749e-05
Krueger,1.1257965010244749e-05
Haring Clay,1.1257965010244749e-05
Slagle,1.1257965010244749e-05
Piaggio Aero Industries S.p.a.,1.1257965010244749e-05
Fisher Aero,1.1257965010244749e-05
"Wootton, John",1.1257965010244749e-05
Garniss,1.1257965010244749e-05
Sullivan,1.1257965010244749e-05
Poser,1.1257965010244749e-05
Ward Rc,1.1257965010244749e-05
Blair,1.1257965010244749e-05
Catchot Angus,1.1257965010244749e-05
Ploof Progressive Aerodyne's,1.1257965010244749e-05
"Veltman, Robert",1.1257965010244749e-05
Bagnall Harold E,1.1257965010244749e-05
Mcdonnell Douglas Helicopter,1.1257965010244749e-05
Dye,1.1257965010244749e-05
"Wrb Associates, Llc.",1.1257965010244749e-05
Daniel R. Lloyd,1.1257965010244749e-05
DEAN PATRICK G,1.1257965010244749e-05
McGuire,1.1257965010244749e-05
Corsario,1.1257965010244749e-05
Ziermann,1.1257965010244749e-05
Scottish,1.1257965010244749e-05
Sea & Air Sales,1.1257965010244749e-05
"Brand, Richard",1.1257965010244749e-05
Evektor-aerotechnik,1.1257965010244749e-05
Gomory,1.1257965010244749e-05
Padelt,1.1257965010244749e-05
"Godwin, David P",1.1257965010244749e-05
Herink H R/herink R W,1.1257965010244749e-05
Swearingen T R/masters W,1.1257965010244749e-05
Porter Glen,1.1257965010244749e-05
Messing Roy,1.1257965010244749e-05
Senft/anderson/salmon,1.1257965010244749e-05
Mclane,1.1257965010244749e-05
Frimelt Werner Moni,1.1257965010244749e-05
Law,1.1257965010244749e-05
Woehrle,1.1257965010244749e-05
Pik,1.1257965010244749e-05
Beausoleil,1.1257965010244749e-05
Moss Timothy C,1.1257965010244749e-05
Noonan,1.1257965010244749e-05
KIDD CHRIS,1.1257965010244749e-05
KAYLOR J E/STRAHLMANN R L,1.1257965010244749e-05
Portman,1.1257965010244749e-05
Found Acft,1.1257965010244749e-05
Hein,1.1257965010244749e-05
Althouse,1.1257965010244749e-05
Lerohl,1.1257965010244749e-05
Barnard/Stancil,1.1257965010244749e-05
Barlow,1.1257965010244749e-05
Aero Mirage,1.1257965010244749e-05
Replica,1.1257965010244749e-05
Steven Hardie,1.1257965010244749e-05
Clutton Eric,1.1257965010244749e-05
Newbold,1.1257965010244749e-05
DeSousa,1.1257965010244749e-05
Waltermire,1.1257965010244749e-05
MacAdams,1.1257965010244749e-05
James Dayton,1.1257965010244749e-05
AirIndus,1.1257965010244749e-05
Rollins,1.1257965010244749e-05
Lowder,1.1257965010244749e-05
Devore Sunbird,1.1257965010244749e-05
Cremer,1.1257965010244749e-05
Jagger,1.1257965010244749e-05
Aircraft Mfg & Dev. Co.,1.1257965010244749e-05
Kral,1.1257965010244749e-05
Squier,1.1257965010244749e-05
Wooters,1.1257965010244749e-05
William P. Crowell,1.1257965010244749e-05
Plocher,1.1257965010244749e-05
Munson,1.1257965010244749e-05
Stephen F. Graves,1.1257965010244749e-05
Huffman,1.1257965010244749e-05
