Longitude,proportion
-111.742222,2.9092601751374626e-05
-71.721667,2.9092601751374626e-05
-93.165278,2.9092601751374626e-05
-111.017223,2.9092601751374626e-05
-99.661111,2.9092601751374626e-05
-86.945,2.9092601751374626e-05
-158.7,2.9092601751374626e-05
-104.8025,2.9092601751374626e-05
-103.0575,2.9092601751374626e-05
-119.800556,2.9092601751374626e-05
-81.485,2.9092601751374626e-05
-89.163889,2.9092601751374626e-05
-75.782778,2.9092601751374626e-05
-82.383056,2.9092601751374626e-05
-107.851944,2.9092601751374626e-05
-93.386944,2.9092601751374626e-05
-109.243333,2.9092601751374626e-05
-84.074723,2.9092601751374626e-05
-88.034444,2.9092601751374626e-05
-88.216667,2.9092601751374626e-05
-122.9925,2.9092601751374626e-05
-70.069723,2.9092601751374626e-05
-74.166667,2.9092601751374626e-05
-96.018889,2.9092601751374626e-05
-93.676945,2.9092601751374626e-05
-97.074723,2.9092601751374626e-05
-97.678334,2.9092601751374626e-05
-96.564722,2.9092601751374626e-05
-120.803611,2.9092601751374626e-05
-87.991666,2.9092601751374626e-05
-92.606667,2.9092601751374626e-05
-111.766389,2.9092601751374626e-05
-88.967778,2.9092601751374626e-05
-116.804722,2.9092601751374626e-05
-92.994444,2.9092601751374626e-05
-94.769445,2.9092601751374626e-05
-87.638611,2.9092601751374626e-05
-98.616667,2.9092601751374626e-05
-81.490833,2.9092601751374626e-05
-65.683333,2.9092601751374626e-05
-70.547222,2.9092601751374626e-05
-93.681667,2.9092601751374626e-05
3.9,2.9092601751374626e-05
-113.288889,2.9092601751374626e-05
-95.328334,2.9092601751374626e-05
-117.260556,2.9092601751374626e-05
-84.600278,2.9092601751374626e-05
-107.720556,2.9092601751374626e-05
-88.611667,2.9092601751374626e-05
-116.703333,2.9092601751374626e-05
-82.100278,2.9092601751374626e-05
-106.921667,2.9092601751374626e-05
-77.333333,2.9092601751374626e-05
-68.268334,2.9092601751374626e-05
-149.346944,2.9092601751374626e-05
-104.505278,2.9092601751374626e-05
-84.389444,2.9092601751374626e-05
-84.521945,2.9092601751374626e-05
-116.796666,2.9092601751374626e-05
-99.273889,2.9092601751374626e-05
-82.393611,2.9092601751374626e-05
-86.557222,2.9092601751374626e-05
-80.692777,2.9092601751374626e-05
-104.984722,2.9092601751374626e-05
133.816667,2.9092601751374626e-05
-152.303056,2.9092601751374626e-05
-114.880278,2.9092601751374626e-05
-90.258333,2.9092601751374626e-05
-86.637777,2.9092601751374626e-05
-79.423889,2.9092601751374626e-05
-33.663889,2.9092601751374626e-05
-64.918056,2.9092601751374626e-05
-121.584444,2.9092601751374626e-05
-96.706389,2.9092601751374626e-05
-84.707778,2.9092601751374626e-05
-156.269723,2.9092601751374626e-05
-119.285277,2.9092601751374626e-05
-119.716667,2.9092601751374626e-05
-98.790833,2.9092601751374626e-05
-123.4325,2.9092601751374626e-05
-96.821945,2.9092601751374626e-05
-122.816667,2.9092601751374626e-05
-113.6225,2.9092601751374626e-05
-155.716667,2.9092601751374626e-05
-149.892222,2.9092601751374626e-05
-110.484722,2.9092601751374626e-05
-83.8625,2.9092601751374626e-05
-71.8575,2.9092601751374626e-05
-84.530556,2.9092601751374626e-05
-90.667222,2.9092601751374626e-05
-121.917778,2.9092601751374626e-05
-88.858611,2.9092601751374626e-05
-88.123056,2.9092601751374626e-05
-86.956944,2.9092601751374626e-05
-87.671667,2.9092601751374626e-05
-121.538611,2.9092601751374626e-05
-124.109444,2.9092601751374626e-05
-72.65,2.9092601751374626e-05
-98.571667,2.9092601751374626e-05
-71.9,2.9092601751374626e-05
-81.451111,2.9092601751374626e-05
-85.0725,2.9092601751374626e-05
-79.916111,2.9092601751374626e-05
-117.433056,2.9092601751374626e-05
-122.966667,2.9092601751374626e-05
-83.84,2.9092601751374626e-05
-92.483611,2.9092601751374626e-05
-94.3825,2.9092601751374626e-05
-97.749444,2.9092601751374626e-05
-80.166945,2.9092601751374626e-05
-111.1575,2.9092601751374626e-05
-82.466389,2.9092601751374626e-05
9.932223,2.9092601751374626e-05
-92.079723,2.9092601751374626e-05
-105.005,2.9092601751374626e-05
-161,2.9092601751374626e-05
-85.170278,2.9092601751374626e-05
-115.32,2.9092601751374626e-05
-75.670834,2.9092601751374626e-05
-73.918334,2.9092601751374626e-05
-77.396389,2.9092601751374626e-05
-71.95,2.9092601751374626e-05
-98.750278,2.9092601751374626e-05
-3.235,2.9092601751374626e-05
-72.385277,2.9092601751374626e-05
-84.215278,2.9092601751374626e-05
-105.641389,2.9092601751374626e-05
-84.933056,2.9092601751374626e-05
-83.881111,2.9092601751374626e-05
-151.666667,2.9092601751374626e-05
104.728056,2.9092601751374626e-05
-88.133333,2.9092601751374626e-05
-114.298055,2.9092601751374626e-05
-46.3525,2.9092601751374626e-05
-114.710833,2.9092601751374626e-05
-114.418056,2.9092601751374626e-05
-118.100555,2.9092601751374626e-05
-116.001389,2.9092601751374626e-05
-155.425278,2.9092601751374626e-05
-80.216945,2.9092601751374626e-05
-111.941944,2.9092601751374626e-05
-70.308611,2.9092601751374626e-05
-74.559167,2.9092601751374626e-05
-93.024723,2.9092601751374626e-05
-87.2,2.9092601751374626e-05
-79.383611,2.9092601751374626e-05
-123.035833,2.9092601751374626e-05
-73.982778,2.9092601751374626e-05
-122.251667,2.9092601751374626e-05
-91.958333,2.9092601751374626e-05
-93.341111,2.9092601751374626e-05
-118.649166,2.9092601751374626e-05
-107.851667,2.9092601751374626e-05
-84.461111,2.9092601751374626e-05
-84.166389,2.9092601751374626e-05
-85.883333,2.9092601751374626e-05
-150.55,2.9092601751374626e-05
-92.953056,2.9092601751374626e-05
-3.083333,2.9092601751374626e-05
-103.843889,2.9092601751374626e-05
-71.851944,2.9092601751374626e-05
-105.668056,2.9092601751374626e-05
-85.171111,2.9092601751374626e-05
-90.680834,2.9092601751374626e-05
-90.913611,2.9092601751374626e-05
63.25,2.9092601751374626e-05
-84.292222,2.9092601751374626e-05
-66.890277,2.9092601751374626e-05
-62.090555,2.9092601751374626e-05
-116.544444,2.9092601751374626e-05
-75.946666,2.9092601751374626e-05
-114.606667,2.9092601751374626e-05
-111.595833,2.9092601751374626e-05
-90.324723,2.9092601751374626e-05
-134.574445,2.9092601751374626e-05
-75.786944,2.9092601751374626e-05
-122.838889,2.9092601751374626e-05
-139.504167,2.9092601751374626e-05
-116.223056,2.9092601751374626e-05
-92.426944,2.9092601751374626e-05
-73.516111,2.9092601751374626e-05
-80.848055,2.9092601751374626e-05
-74.855,2.9092601751374626e-05
-74.455833,2.9092601751374626e-05
-70.916667,2.9092601751374626e-05
-122.609167,2.9092601751374626e-05
-119.386389,2.9092601751374626e-05
-121.075556,2.9092601751374626e-05
-74.118611,2.9092601751374626e-05
-102.930556,2.9092601751374626e-05
-167.391944,2.9092601751374626e-05
-151.528056,2.9092601751374626e-05
-93.69,2.9092601751374626e-05
-106.601667,2.9092601751374626e-05
-118.143889,2.9092601751374626e-05
-118.515,2.9092601751374626e-05
-150.776945,2.9092601751374626e-05
-77.833333,2.9092601751374626e-05
-118.642777,2.9092601751374626e-05
-93.307778,2.9092601751374626e-05
-96.316667,2.9092601751374626e-05
-65.08,2.9092601751374626e-05
-62.6,2.9092601751374626e-05
-97.349444,2.9092601751374626e-05
-81.7,2.9092601751374626e-05
-84.563056,2.9092601751374626e-05
-115.965278,2.9092601751374626e-05
-76.158333,2.9092601751374626e-05
-155.3,2.9092601751374626e-05
-92.573334,2.9092601751374626e-05
-117.001667,2.9092601751374626e-05
-88.705833,2.9092601751374626e-05
-80.173889,2.9092601751374626e-05
-116.845833,2.9092601751374626e-05
-83.6675,2.9092601751374626e-05
-87.701389,2.9092601751374626e-05
-76.776111,2.9092601751374626e-05
-92.926389,2.9092601751374626e-05
-107.726945,2.9092601751374626e-05
-122.6375,2.9092601751374626e-05
-91.379445,2.9092601751374626e-05
-85.133889,2.9092601751374626e-05
-70.980556,2.9092601751374626e-05
-150.075556,2.9092601751374626e-05
-96.243055,2.9092601751374626e-05
-97.116667,2.9092601751374626e-05
-111.303611,2.9092601751374626e-05
-94.021111,2.9092601751374626e-05
-96.515556,2.9092601751374626e-05
-104.334444,2.9092601751374626e-05
-162.583333,2.9092601751374626e-05
-122.266389,2.9092601751374626e-05
-120.380556,2.9092601751374626e-05
-89.988611,2.9092601751374626e-05
-111.570278,2.9092601751374626e-05
-120.896944,2.9092601751374626e-05
-104.195,2.9092601751374626e-05
-84.418334,2.9092601751374626e-05
-98.005556,2.9092601751374626e-05
-96.683333,2.9092601751374626e-05
-80.659444,2.9092601751374626e-05
-95.473056,2.9092601751374626e-05
-83.939722,2.9092601751374626e-05
-122.088611,2.9092601751374626e-05
-119.752778,2.9092601751374626e-05
-84.491111,2.9092601751374626e-05
-105.020834,2.9092601751374626e-05
-89.632223,2.9092601751374626e-05
-117.565,2.9092601751374626e-05
-87.964722,2.9092601751374626e-05
-75.765556,2.9092601751374626e-05
-104.717778,2.9092601751374626e-05
-119.181667,2.9092601751374626e-05
-73.432778,2.9092601751374626e-05
-121.100556,2.9092601751374626e-05
-89.712778,2.9092601751374626e-05
-148.823334,2.9092601751374626e-05
-75.463889,2.9092601751374626e-05
-120.98,2.9092601751374626e-05
-117.083611,2.9092601751374626e-05
-75.610278,2.9092601751374626e-05
-91.778056,2.9092601751374626e-05
-97.868056,2.9092601751374626e-05
-86.936666,2.9092601751374626e-05
-123.233333,2.9092601751374626e-05
-81.056667,2.9092601751374626e-05
-114.218889,2.9092601751374626e-05
-116.815,2.9092601751374626e-05
-84.611944,2.9092601751374626e-05
-100.466389,2.9092601751374626e-05
-96.95,2.9092601751374626e-05
-92.094722,2.9092601751374626e-05
-150.246666,2.9092601751374626e-05
-121.121667,2.9092601751374626e-05
-80.700833,2.9092601751374626e-05
-81.5775,2.9092601751374626e-05
-122.438333,2.9092601751374626e-05
-75.602222,2.9092601751374626e-05
-116.221389,2.9092601751374626e-05
-78.086111,2.9092601751374626e-05
-88.160278,2.9092601751374626e-05
-82.836666,2.9092601751374626e-05
-82.183333,2.9092601751374626e-05
-139.660278,2.9092601751374626e-05
-87.401389,2.9092601751374626e-05
-100.829723,2.9092601751374626e-05
-89.274445,2.9092601751374626e-05
-151.902222,2.9092601751374626e-05
-122.318056,2.9092601751374626e-05
-76.681945,2.9092601751374626e-05
-111.101111,2.9092601751374626e-05
-74.666945,2.9092601751374626e-05
-97.987777,2.9092601751374626e-05
-81.226945,2.9092601751374626e-05
-156.351111,2.9092601751374626e-05
-98.816945,2.9092601751374626e-05
-97.296944,2.9092601751374626e-05
-113.300556,2.9092601751374626e-05
-100.043333,2.9092601751374626e-05
-91.582778,2.9092601751374626e-05
-95.05,2.9092601751374626e-05
-83.456389,2.9092601751374626e-05
-121.149722,2.9092601751374626e-05
-120.501944,2.9092601751374626e-05
-110.913333,2.9092601751374626e-05
-96.922778,2.9092601751374626e-05
-88.5,2.9092601751374626e-05
-88.060556,2.9092601751374626e-05
-112.013333,2.9092601751374626e-05
-156.937222,2.9092601751374626e-05
-76.433333,2.9092601751374626e-05
-11.961111,2.9092601751374626e-05
-59.3875,2.9092601751374626e-05
-122.391389,2.9092601751374626e-05
-119.49,2.9092601751374626e-05
-82.455278,2.9092601751374626e-05
-81.120278,2.9092601751374626e-05
-84.0075,2.9092601751374626e-05
-119.150556,2.9092601751374626e-05
-86.613333,2.9092601751374626e-05
-87.072223,2.9092601751374626e-05
-93.222778,2.9092601751374626e-05
-78.087222,2.9092601751374626e-05
-123.436944,2.9092601751374626e-05
-96.883333,2.9092601751374626e-05
-151.889166,2.9092601751374626e-05
-121.293611,2.9092601751374626e-05
-95.099166,2.9092601751374626e-05
-89.537777,2.9092601751374626e-05
-149.866667,2.9092601751374626e-05
-89.717778,2.9092601751374626e-05
14.808333,2.9092601751374626e-05
-124.100556,2.9092601751374626e-05
-71.515,2.9092601751374626e-05
-148.583333,2.9092601751374626e-05
-98.4325,2.9092601751374626e-05
-99.059444,2.9092601751374626e-05
-114.753056,2.9092601751374626e-05
-100.496389,2.9092601751374626e-05
-73.1,2.9092601751374626e-05
-149.420278,2.9092601751374626e-05
-121.618611,2.9092601751374626e-05
-114.559444,2.9092601751374626e-05
-90.483889,2.9092601751374626e-05
-75.723334,2.9092601751374626e-05
-80.399444,2.9092601751374626e-05
-110.733611,2.9092601751374626e-05
-86.200833,2.9092601751374626e-05
-82.378889,2.9092601751374626e-05
-106.339166,2.9092601751374626e-05
-97.701667,2.9092601751374626e-05
-107.869167,2.9092601751374626e-05
-85.934722,2.9092601751374626e-05
-121.041666,2.9092601751374626e-05
-95.952778,2.9092601751374626e-05
-69.214444,2.9092601751374626e-05
-110.609722,2.9092601751374626e-05
-95.994722,2.9092601751374626e-05
-98.425278,2.9092601751374626e-05
-106.161111,2.9092601751374626e-05
-110.740833,2.9092601751374626e-05
-88.869723,2.9092601751374626e-05
-92.332778,2.9092601751374626e-05
-116.565278,2.9092601751374626e-05
-150.983333,2.9092601751374626e-05
-111.350556,2.9092601751374626e-05
-71.149444,2.9092601751374626e-05
-82.883889,2.9092601751374626e-05
-82.577778,2.9092601751374626e-05
-85.316667,2.9092601751374626e-05
-116.553611,2.9092601751374626e-05
-123.382778,2.9092601751374626e-05
-95.162778,2.9092601751374626e-05
-113.881389,2.9092601751374626e-05
-87.189166,2.9092601751374626e-05
-117.491944,2.9092601751374626e-05
-122.653056,2.9092601751374626e-05
-121.678611,2.9092601751374626e-05
-87.176389,2.9092601751374626e-05
-96.168889,2.9092601751374626e-05
-94.158889,2.9092601751374626e-05
-78.116667,2.9092601751374626e-05
-109.533333,2.9092601751374626e-05
-117.135555,2.9092601751374626e-05
-74.6925,2.9092601751374626e-05
-70.772223,2.9092601751374626e-05
-100.959722,2.9092601751374626e-05
-117.349444,2.9092601751374626e-05
-122.148889,2.9092601751374626e-05
-82.956667,2.9092601751374626e-05
-58.115278,2.9092601751374626e-05
-86.329167,2.9092601751374626e-05
-77.035277,2.9092601751374626e-05
128.500278,2.9092601751374626e-05
-80.874723,2.9092601751374626e-05
-80.025834,2.9092601751374626e-05
-89.8725,2.9092601751374626e-05
-151.967223,2.9092601751374626e-05
-104.906667,2.9092601751374626e-05
-85.733333,2.9092601751374626e-05
-98.325278,2.9092601751374626e-05
-80.747222,2.9092601751374626e-05
-77.971667,2.9092601751374626e-05
-77.868889,2.9092601751374626e-05
-114.316111,2.9092601751374626e-05
-76.9,2.9092601751374626e-05
-91.766667,2.9092601751374626e-05
-108.643611,2.9092601751374626e-05
-92.843055,2.9092601751374626e-05
-88.564722,2.9092601751374626e-05
-94.059722,2.9092601751374626e-05
-111.846666,2.9092601751374626e-05
-76.850278,2.9092601751374626e-05
-84.536389,2.9092601751374626e-05
-153.9,2.9092601751374626e-05
-145.202778,2.9092601751374626e-05
-68.751389,2.9092601751374626e-05
-116.525,2.9092601751374626e-05
-74.908056,2.9092601751374626e-05
-84.077223,2.9092601751374626e-05
-93.339722,2.9092601751374626e-05
-104.408333,2.9092601751374626e-05
-88.072778,2.9092601751374626e-05
-111.659722,2.9092601751374626e-05
-112.161111,2.9092601751374626e-05
-122.331111,2.9092601751374626e-05
-156.812222,2.9092601751374626e-05
9.098889,2.9092601751374626e-05
-84.283333,2.9092601751374626e-05
-111.495,2.9092601751374626e-05
-121.681667,2.9092601751374626e-05
-89.841111,2.9092601751374626e-05
-73.341666,2.9092601751374626e-05
-77.711389,2.9092601751374626e-05
112.201111,2.9092601751374626e-05
-74.612222,2.9092601751374626e-05
-84.637222,2.9092601751374626e-05
-148.339722,2.9092601751374626e-05
-122.748611,2.9092601751374626e-05
-64.983333,2.9092601751374626e-05
-93.388611,2.9092601751374626e-05
-87.412778,2.9092601751374626e-05
-95.380278,2.9092601751374626e-05
-122.513333,2.9092601751374626e-05
128,2.9092601751374626e-05
-73.45,2.9092601751374626e-05
-96.145555,2.9092601751374626e-05
-145.477778,2.9092601751374626e-05
-82.390555,2.9092601751374626e-05
-120.410278,2.9092601751374626e-05
-5.874167,2.9092601751374626e-05
-123.379167,2.9092601751374626e-05
-72.035555,2.9092601751374626e-05
-61.116667,2.9092601751374626e-05
-97.853611,2.9092601751374626e-05
-83.181945,2.9092601751374626e-05
-88.058611,2.9092601751374626e-05
-106.271667,2.9092601751374626e-05
-68.828056,2.9092601751374626e-05
-101.825834,2.9092601751374626e-05
-119.796111,2.9092601751374626e-05
-79.635833,2.9092601751374626e-05
-99.566667,2.9092601751374626e-05
-109.035555,2.9092601751374626e-05
-115.583611,2.9092601751374626e-05
-83.629445,2.9092601751374626e-05
-99.498333,2.9092601751374626e-05
-107.233333,2.9092601751374626e-05
-69.716667,2.9092601751374626e-05
-81.633889,2.9092601751374626e-05
-147.783333,2.9092601751374626e-05
-157.0125,2.9092601751374626e-05
-123.626667,2.9092601751374626e-05
-114.058056,2.9092601751374626e-05
-90.013056,2.9092601751374626e-05
-105.635,2.9092601751374626e-05
-106.12,2.9092601751374626e-05
-151.616667,2.9092601751374626e-05
-148.2875,2.9092601751374626e-05
-165.718334,2.9092601751374626e-05
-111.726667,2.9092601751374626e-05
-106.465,2.9092601751374626e-05
-123.105,2.9092601751374626e-05
-117.749722,2.9092601751374626e-05
-152.301944,2.9092601751374626e-05
-88.323334,2.9092601751374626e-05
-84.629167,2.9092601751374626e-05
26.234166,2.9092601751374626e-05
-98.250833,2.9092601751374626e-05
-81.764722,2.9092601751374626e-05
-88.801944,2.9092601751374626e-05
-91.444444,2.9092601751374626e-05
-82.002778,2.9092601751374626e-05
-83.683056,2.9092601751374626e-05
-93.803611,2.9092601751374626e-05
-90.425,2.9092601751374626e-05
12.084444,2.9092601751374626e-05
-121.167778,2.9092601751374626e-05
-73.135277,2.9092601751374626e-05
-81.622778,2.9092601751374626e-05
-99.717778,2.9092601751374626e-05
-108.683889,2.9092601751374626e-05
-89.269167,2.9092601751374626e-05
-101.0675,2.9092601751374626e-05
-85.076667,2.9092601751374626e-05
-122.067223,2.9092601751374626e-05
-122.956944,2.9092601751374626e-05
-77.068889,2.9092601751374626e-05
-90.684166,2.9092601751374626e-05
-115.889444,2.9092601751374626e-05
-115.253889,2.9092601751374626e-05
-83.009722,2.9092601751374626e-05
-121.843055,2.9092601751374626e-05
-89.813889,2.9092601751374626e-05
-143.866667,2.9092601751374626e-05
-99.316945,2.9092601751374626e-05
-88.8,2.9092601751374626e-05
-85.466667,2.9092601751374626e-05
-92.471111,2.9092601751374626e-05
-119.227778,2.9092601751374626e-05
-89.162778,2.9092601751374626e-05
-120.451389,2.9092601751374626e-05
-93.35,2.9092601751374626e-05
-92.32,2.9092601751374626e-05
-115.516667,2.9092601751374626e-05
-121.061389,2.9092601751374626e-05
-96.398611,2.9092601751374626e-05
-5,2.9092601751374626e-05
-24.166667,2.9092601751374626e-05
-122.305556,2.9092601751374626e-05
-120.795833,2.9092601751374626e-05
-113.736111,2.9092601751374626e-05
-95.959722,2.9092601751374626e-05
-95.676667,2.9092601751374626e-05
-135.523611,2.9092601751374626e-05
-71.5,2.9092601751374626e-05
-84.924167,2.9092601751374626e-05
-73.051667,2.9092601751374626e-05
-80.680556,2.9092601751374626e-05
-122.9975,2.9092601751374626e-05
-97.653611,2.9092601751374626e-05
-86.998611,2.9092601751374626e-05
-97.895,2.9092601751374626e-05
-77.524723,2.9092601751374626e-05
-73.456667,2.9092601751374626e-05
-149.516667,2.9092601751374626e-05
-159.498333,2.9092601751374626e-05
-7.185833,2.9092601751374626e-05
-116.900278,2.9092601751374626e-05
-112.869723,2.9092601751374626e-05
-111.795555,2.9092601751374626e-05
-74.601667,2.9092601751374626e-05
-85.803889,2.9092601751374626e-05
-90.997777,2.9092601751374626e-05
-82.673056,2.9092601751374626e-05
-149.166667,2.9092601751374626e-05
-80.456667,2.9092601751374626e-05
-84.217223,2.9092601751374626e-05
-91.6075,2.9092601751374626e-05
-122.993055,2.9092601751374626e-05
-97.232778,2.9092601751374626e-05
-106.919723,2.9092601751374626e-05
-98.123889,2.9092601751374626e-05
-151.079167,2.9092601751374626e-05
-106.464167,2.9092601751374626e-05
-96.419723,2.9092601751374626e-05
-97.016945,2.9092601751374626e-05
-70.798889,2.9092601751374626e-05
-96.622223,2.9092601751374626e-05
-106.047222,2.9092601751374626e-05
-106.606111,2.9092601751374626e-05
-88.45,2.9092601751374626e-05
-75.782223,2.9092601751374626e-05
-88.865556,2.9092601751374626e-05
-95.604444,2.9092601751374626e-05
-91.727778,2.9092601751374626e-05
-80.669445,2.9092601751374626e-05
-66.441666,2.9092601751374626e-05
-83.724445,2.9092601751374626e-05
-106.088333,2.9092601751374626e-05
-110.726389,2.9092601751374626e-05
-131.3,2.9092601751374626e-05
-122.673334,2.9092601751374626e-05
-101.342777,2.9092601751374626e-05
-147.45,2.9092601751374626e-05
-105.538055,2.9092601751374626e-05
-120.753056,2.9092601751374626e-05
-87.933333,2.9092601751374626e-05
-119.2775,2.9092601751374626e-05
-97.766945,2.9092601751374626e-05
-91.529445,2.9092601751374626e-05
-67.816667,2.9092601751374626e-05
-106.488333,2.9092601751374626e-05
-109.023056,2.9092601751374626e-05
-96.754167,2.9092601751374626e-05
-97.5675,2.9092601751374626e-05
-113.215556,2.9092601751374626e-05
-117.1425,2.9092601751374626e-05
-90.5825,2.9092601751374626e-05
-149.575,2.9092601751374626e-05
-149.988611,2.9092601751374626e-05
-97.400278,2.9092601751374626e-05
-82.914167,2.9092601751374626e-05
-89.386944,2.9092601751374626e-05
-116.494722,2.9092601751374626e-05
-82.033889,2.9092601751374626e-05
-73.840833,2.9092601751374626e-05
-81.144166,2.9092601751374626e-05
-156.566667,2.9092601751374626e-05
-72.584722,2.9092601751374626e-05
-164.285555,2.9092601751374626e-05
-83.1,2.9092601751374626e-05
-88.175,2.9092601751374626e-05
-82.216667,2.9092601751374626e-05
-77.034722,2.9092601751374626e-05
-79.617223,2.9092601751374626e-05
-77.305278,2.9092601751374626e-05
-77.148611,2.9092601751374626e-05
-86.636111,2.9092601751374626e-05
-75.477223,2.9092601751374626e-05
-83.866667,2.9092601751374626e-05
-87.257778,2.9092601751374626e-05
-105.236389,2.9092601751374626e-05
-105.738611,2.9092601751374626e-05
-68.283333,2.9092601751374626e-05
-81.163889,2.9092601751374626e-05
-78.700556,2.9092601751374626e-05
-116.165,2.9092601751374626e-05
-111.654167,2.9092601751374626e-05
-97.037777,2.9092601751374626e-05
-84.450556,2.9092601751374626e-05
-147.474445,2.9092601751374626e-05
-156.356111,2.9092601751374626e-05
36.426667,2.9092601751374626e-05
-109.033333,2.9092601751374626e-05
-84.416667,2.9092601751374626e-05
-121.270278,2.9092601751374626e-05
-86.867223,2.9092601751374626e-05
-86.147777,2.9092601751374626e-05
-99.3525,2.9092601751374626e-05
-122.992777,2.9092601751374626e-05
-79.866945,2.9092601751374626e-05
-94.250278,2.9092601751374626e-05
-123.755555,2.9092601751374626e-05
-123.066389,2.9092601751374626e-05
-121.962222,2.9092601751374626e-05
-114.064722,2.9092601751374626e-05
-107.686666,2.9092601751374626e-05
-81.4,2.9092601751374626e-05
-82.353056,2.9092601751374626e-05
-119.750278,2.9092601751374626e-05
129.933333,2.9092601751374626e-05
-82.453611,2.9092601751374626e-05
-116.844444,2.9092601751374626e-05
-80.192222,2.9092601751374626e-05
-101.005556,2.9092601751374626e-05
-89.332223,2.9092601751374626e-05
-66.105833,2.9092601751374626e-05
-115.578611,2.9092601751374626e-05
-111.883333,2.9092601751374626e-05
-112.001111,2.9092601751374626e-05
-111.993333,2.9092601751374626e-05
-77.466667,2.9092601751374626e-05
-81.893055,2.9092601751374626e-05
-71.266111,2.9092601751374626e-05
-81.711389,2.9092601751374626e-05
-80.501944,2.9092601751374626e-05
-92.372778,2.9092601751374626e-05
-83.895555,2.9092601751374626e-05
-71.758889,2.9092601751374626e-05
-80.177778,2.9092601751374626e-05
-90.398611,2.9092601751374626e-05
-58.584166,2.9092601751374626e-05
-87.934444,2.9092601751374626e-05
-88.067778,2.9092601751374626e-05
-98.4,2.9092601751374626e-05
-90.316667,2.9092601751374626e-05
-95.470556,2.9092601751374626e-05
-94.774167,2.9092601751374626e-05
-94.769723,2.9092601751374626e-05
-102.938055,2.9092601751374626e-05
-94.584166,2.9092601751374626e-05
-79.765,2.9092601751374626e-05
-81.459167,2.9092601751374626e-05
-100.468056,2.9092601751374626e-05
-92.371389,2.9092601751374626e-05
-81.799722,2.9092601751374626e-05
-81.629167,2.9092601751374626e-05
-82.433333,2.9092601751374626e-05
-88.417778,2.9092601751374626e-05
-118.768334,2.9092601751374626e-05
-107.154722,2.9092601751374626e-05
-121.259722,2.9092601751374626e-05
-3.783333,2.9092601751374626e-05
-119.658889,2.9092601751374626e-05
-117.188055,2.9092601751374626e-05
-84.363611,2.9092601751374626e-05
-81.63,2.9092601751374626e-05
-82.513333,2.9092601751374626e-05
-114.514444,2.9092601751374626e-05
-123.033889,2.9092601751374626e-05
-84.2575,2.9092601751374626e-05
-81.790278,2.9092601751374626e-05
-118.325556,2.9092601751374626e-05
-102.515278,2.9092601751374626e-05
-105.294166,2.9092601751374626e-05
-104.643333,2.9092601751374626e-05
-84.55,2.9092601751374626e-05
-76.608889,2.9092601751374626e-05
-78.866667,2.9092601751374626e-05
-122.941111,2.9092601751374626e-05
-83.761667,2.9092601751374626e-05
-80.294166,2.9092601751374626e-05
-96.015556,2.9092601751374626e-05
-83.765556,2.9092601751374626e-05
-81.968889,2.9092601751374626e-05
-124.4,2.9092601751374626e-05
-82.116667,2.9092601751374626e-05
-94.311389,2.9092601751374626e-05
-122.470278,2.9092601751374626e-05
-114.049166,2.9092601751374626e-05
-97.325278,2.9092601751374626e-05
-119.218611,2.9092601751374626e-05
-115.294166,2.9092601751374626e-05
-74.132778,2.9092601751374626e-05
-90.315,2.9092601751374626e-05
-85.898611,2.9092601751374626e-05
-77.818056,2.9092601751374626e-05
0.0325,2.9092601751374626e-05
-112.368333,2.9092601751374626e-05
-85.8725,2.9092601751374626e-05
-90.928334,2.9092601751374626e-05
-75.979723,2.9092601751374626e-05
-85.391666,2.9092601751374626e-05
-86.773056,2.9092601751374626e-05
-77.984444,2.9092601751374626e-05
-77.248333,2.9092601751374626e-05
-84.297777,2.9092601751374626e-05
-83.005833,2.9092601751374626e-05
-77.616667,2.9092601751374626e-05
-96.405556,2.9092601751374626e-05
-103.558333,2.9092601751374626e-05
-94.371667,2.9092601751374626e-05
-77.5,2.9092601751374626e-05
-69.991111,2.9092601751374626e-05
-80.5,2.9092601751374626e-05
-88.486111,2.9092601751374626e-05
-86.52,2.9092601751374626e-05
-116.615556,2.9092601751374626e-05
-104.660556,2.9092601751374626e-05
-80.618611,2.9092601751374626e-05
-95.326667,2.9092601751374626e-05
-77.6,2.9092601751374626e-05
-96.924723,2.9092601751374626e-05
-89.634722,2.9092601751374626e-05
-78.834722,2.9092601751374626e-05
-94.183333,2.9092601751374626e-05
-122.215833,2.9092601751374626e-05
-90.4,2.9092601751374626e-05
-111.05,2.9092601751374626e-05
-84.253333,2.9092601751374626e-05
-111.681389,2.9092601751374626e-05
-80.956667,2.9092601751374626e-05
-122.150833,2.9092601751374626e-05
175.25,2.9092601751374626e-05
67.666667,2.9092601751374626e-05
-117.810278,2.9092601751374626e-05
-93.783611,2.9092601751374626e-05
-107.906111,2.9092601751374626e-05
-87.178889,2.9092601751374626e-05
110.75,2.9092601751374626e-05
-90.7025,2.9092601751374626e-05
-103.643333,2.9092601751374626e-05
-97.300556,2.9092601751374626e-05
-104.843055,2.9092601751374626e-05
-117.5675,2.9092601751374626e-05
-118.25,2.9092601751374626e-05
-106.046666,2.9092601751374626e-05
-95.855556,2.9092601751374626e-05
-111.4525,2.9092601751374626e-05
-85.009167,2.9092601751374626e-05
-103.861944,2.9092601751374626e-05
