Accident.Number,proportion
MIA02LA005,1.1249985937517579e-05
DEN02LA001,1.1249985937517579e-05
DCA02RA002B,1.1249985937517579e-05
DCA02RA002A,1.1249985937517579e-05
FTW02LA008,1.1249985937517579e-05
LAX02LA007,1.1249985937517579e-05
CHI02LA003,1.1249985937517579e-05
NYC02LA007,1.1249985937517579e-05
LAX02IA002,1.1249985937517579e-05
LAX02FA003,1.1249985937517579e-05
FTW02LA013,1.1249985937517579e-05
DCA02WA004,1.1249985937517579e-05
DCA02MA003,1.1249985937517579e-05
WAS02WA005,1.1249985937517579e-05
MIA02WA068,1.1249985937517579e-05
MIA02LA008,1.1249985937517579e-05
ATL02LA006,1.1249985937517579e-05
DCA02WA005,1.1249985937517579e-05
SEA02LA004,1.1249985937517579e-05
MIA02LA007,1.1249985937517579e-05
LAX02FA004B,1.1249985937517579e-05
LAX02FA004A,1.1249985937517579e-05
IAD02LA004,1.1249985937517579e-05
CHI02LA005,1.1249985937517579e-05
SEA02LA006,1.1249985937517579e-05
NYC02LA008,1.1249985937517579e-05
LAX02LA005,1.1249985937517579e-05
FTW02LA016,1.1249985937517579e-05
FTW02LA014,1.1249985937517579e-05
FTW02LA012,1.1249985937517579e-05
NYC02FA009,1.1249985937517579e-05
LAX02LA006,1.1249985937517579e-05
MIA02LA009,1.1249985937517579e-05
FTW02LA015,1.1249985937517579e-05
SEA02FA005,1.1249985937517579e-05
NYC02LA013,1.1249985937517579e-05
NYC02LA010,1.1249985937517579e-05
ANC02LA002,1.1249985937517579e-05
SEA02FA007,1.1249985937517579e-05
MIA02LA010,1.1249985937517579e-05
CHI02LA011,1.1249985937517579e-05
ATL02LA015,1.1249985937517579e-05
SEA02FA008,1.1249985937517579e-05
FTW02LA019,1.1249985937517579e-05
NYC02LA011,1.1249985937517579e-05
NYC02FA012,1.1249985937517579e-05
LAX02FA008,1.1249985937517579e-05
FTW02LA018,1.1249985937517579e-05
CHI02LA008,1.1249985937517579e-05
FTW02FA017,1.1249985937517579e-05
NYC02LA020,1.1249985937517579e-05
IAD02LA011,1.1249985937517579e-05
IAD02LA005,1.1249985937517579e-05
DEN02LA003,1.1249985937517579e-05
CHI02LA010,1.1249985937517579e-05
ATL02LA007B,1.1249985937517579e-05
ATL02LA002,1.1249985937517579e-05
ATL02LA001,1.1249985937517579e-05
NYC02LA015,1.1249985937517579e-05
CHI02FA006,1.1249985937517579e-05
ATL02LA007A,1.1249985937517579e-05
NYC02LA016,1.1249985937517579e-05
LAX02LA011,1.1249985937517579e-05
LAX02LA010,1.1249985937517579e-05
LAX02LA009B,1.1249985937517579e-05
LAX02LA009A,1.1249985937517579e-05
CHI02LA007,1.1249985937517579e-05
LAX02LA012,1.1249985937517579e-05
NYC02LA014,1.1249985937517579e-05
MIA02GA011,1.1249985937517579e-05
LAX02IA013,1.1249985937517579e-05
FTW02LA020,1.1249985937517579e-05
ATL02FA003,1.1249985937517579e-05
LAX02LA014,1.1249985937517579e-05
DEN02LA006,1.1249985937517579e-05
ANC02LA006,1.1249985937517579e-05
CHI02FA009,1.1249985937517579e-05
LAX02LA016,1.1249985937517579e-05
ATL02LA005,1.1249985937517579e-05
ATL02LA004,1.1249985937517579e-05
MIA02LA012,1.1249985937517579e-05
IAD02LA006,1.1249985937517579e-05
FTW02LA021,1.1249985937517579e-05
CHI02LA012,1.1249985937517579e-05
WAS02WA004,1.1249985937517579e-05
NYC02LA017,1.1249985937517579e-05
FTW02LA074,1.1249985937517579e-05
FTW02LA022,1.1249985937517579e-05
DEN02LA005,1.1249985937517579e-05
WAS02WA003,1.1249985937517579e-05
LAX02LA015,1.1249985937517579e-05
FTW02LA024B,1.1249985937517579e-05
FTW02LA024A,1.1249985937517579e-05
CHI02LA013,1.1249985937517579e-05
IAD02WA008,1.1249985937517579e-05
DEN02FA004,1.1249985937517579e-05
NYC02LA018,1.1249985937517579e-05
MIA02LA013,1.1249985937517579e-05
FTW02LA023,1.1249985937517579e-05
CHI02LA015,1.1249985937517579e-05
MIA02LA014,1.1249985937517579e-05
FTW02LA025,1.1249985937517579e-05
CHI02LA014,1.1249985937517579e-05
LAX02LA017,1.1249985937517579e-05
IAD02LA007,1.1249985937517579e-05
NYC02LA038,1.1249985937517579e-05
FTW02LA026,1.1249985937517579e-05
CHI02LA016,1.1249985937517579e-05
NYC02LA019,1.1249985937517579e-05
LAX02FA018,1.1249985937517579e-05
ANC02LA004,1.1249985937517579e-05
NYC02LA022,1.1249985937517579e-05
CHI02LA017,1.1249985937517579e-05
ATL02LA014,1.1249985937517579e-05
LAX02FA019,1.1249985937517579e-05
NYC02LA023,1.1249985937517579e-05
DCA02WA006,1.1249985937517579e-05
SEA02LA010,1.1249985937517579e-05
NYC02LA024,1.1249985937517579e-05
CHI02LA018,1.1249985937517579e-05
FTW02IA027,1.1249985937517579e-05
NYC02LA031,1.1249985937517579e-05
NYC02LA021,1.1249985937517579e-05
LAX02LA022,1.1249985937517579e-05
IAD02LA009,1.1249985937517579e-05
FTW02LA029,1.1249985937517579e-05
FTW02FA028,1.1249985937517579e-05
ATL02LA009,1.1249985937517579e-05
ATL02FA008,1.1249985937517579e-05
SEA02FA009,1.1249985937517579e-05
IAD02LA010,1.1249985937517579e-05
DEN02LA007,1.1249985937517579e-05
CHI02LA019,1.1249985937517579e-05
WAS02RA016,1.1249985937517579e-05
LAX02FA020,1.1249985937517579e-05
CHI02LA038,1.1249985937517579e-05
CHI02LA032,1.1249985937517579e-05
CHI02LA021,1.1249985937517579e-05
SEA02FA011,1.1249985937517579e-05
LAX02LA021,1.1249985937517579e-05
CHI02LA031,1.1249985937517579e-05
CHI02LA020,1.1249985937517579e-05
FTW02LA031,1.1249985937517579e-05
FTW02LA030,1.1249985937517579e-05
CHI02LA023,1.1249985937517579e-05
ATL02FA010,1.1249985937517579e-05
SEA02LA012,1.1249985937517579e-05
MIA02LA015,1.1249985937517579e-05
LAX02LA023,1.1249985937517579e-05
DEN02LA008,1.1249985937517579e-05
CHI02LA022,1.1249985937517579e-05
SEA02LA016,1.1249985937517579e-05
LAX02LA027,1.1249985937517579e-05
LAX02LA024,1.1249985937517579e-05
DEN02TA011,1.1249985937517579e-05
ATL02LA011,1.1249985937517579e-05
DEN02LA010,1.1249985937517579e-05
LAX02LA025,1.1249985937517579e-05
IAD02LA012,1.1249985937517579e-05
FTW02LA035,1.1249985937517579e-05
FTW02LA033,1.1249985937517579e-05
CHI02LA030,1.1249985937517579e-05
CHI02LA026,1.1249985937517579e-05
ATL02LA012B,1.1249985937517579e-05
DEN02LA009,1.1249985937517579e-05
CHI02LA037,1.1249985937517579e-05
CHI02LA027,1.1249985937517579e-05
ATL02LA012A,1.1249985937517579e-05
NYC02LA028,1.1249985937517579e-05
CHI02LA028,1.1249985937517579e-05
ATL02LA013,1.1249985937517579e-05
NYC02FA025,1.1249985937517579e-05
NYC02TA026,1.1249985937517579e-05
CHI02LA029,1.1249985937517579e-05
FTW02FA036,1.1249985937517579e-05
DCA02MA001,1.1249985937517579e-05
CHI02FA025,1.1249985937517579e-05
SEA02LA013,1.1249985937517579e-05
LAX02LA026,1.1249985937517579e-05
FTW02LA032,1.1249985937517579e-05
LAX02FA028,1.1249985937517579e-05
NYC02TA029,1.1249985937517579e-05
LAX02LA029,1.1249985937517579e-05
SEA02LA014,1.1249985937517579e-05
FTW02LA034,1.1249985937517579e-05
SEA02LA015,1.1249985937517579e-05
MIA02LA016,1.1249985937517579e-05
IAD02LA016,1.1249985937517579e-05
FTW02LA039,1.1249985937517579e-05
IAD02LA013,1.1249985937517579e-05
CHI02FA033,1.1249985937517579e-05
MIA02LA040,1.1249985937517579e-05
MIA02LA017,1.1249985937517579e-05
FTW02LA049,1.1249985937517579e-05
MIA02FA032,1.1249985937517579e-05
DEN02LA012,1.1249985937517579e-05
CHI02FA034,1.1249985937517579e-05
MIA02LA018,1.1249985937517579e-05
FTW02LA038,1.1249985937517579e-05
CHI02LA036,1.1249985937517579e-05
CHI02LA035,1.1249985937517579e-05
MIA02LA021,1.1249985937517579e-05
MIA02LA020,1.1249985937517579e-05
MIA02LA019,1.1249985937517579e-05
CHI02LA041,1.1249985937517579e-05
CHI02LA040,1.1249985937517579e-05
MIA02LA022,1.1249985937517579e-05
FTW02FA037,1.1249985937517579e-05
MIA02LA035,1.1249985937517579e-05
MIA02LA028,1.1249985937517579e-05
MIA02LA025,1.1249985937517579e-05
MIA02LA024,1.1249985937517579e-05
MIA02LA023,1.1249985937517579e-05
DCA02WA007,1.1249985937517579e-05
NYC02LA033,1.1249985937517579e-05
MIA02LA030,1.1249985937517579e-05
IAD02LA017,1.1249985937517579e-05
NYC02FA032,1.1249985937517579e-05
LAX02FA031,1.1249985937517579e-05
FTW02LA065B,1.1249985937517579e-05
FTW02LA065A,1.1249985937517579e-05
FTW02LA042,1.1249985937517579e-05
FTW02LA041,1.1249985937517579e-05
MIA02LA027,1.1249985937517579e-05
MIA02FA026,1.1249985937517579e-05
IAD02FA018,1.1249985937517579e-05
FTW02FA040,1.1249985937517579e-05
LAX02LA032,1.1249985937517579e-05
MIA02LA031,1.1249985937517579e-05
FTW02LA043,1.1249985937517579e-05
ENG02RA003,1.1249985937517579e-05
SEA02LA017,1.1249985937517579e-05
FTW02LA045,1.1249985937517579e-05
DCA02WA009,1.1249985937517579e-05
DCA02WA008,1.1249985937517579e-05
MIA02LA029,1.1249985937517579e-05
CHI02LA039,1.1249985937517579e-05
WAS02WA009,1.1249985937517579e-05
SEA02LA018,1.1249985937517579e-05
MIA02LA033,1.1249985937517579e-05
MIA02LA034,1.1249985937517579e-05
WAS02WA008,1.1249985937517579e-05
WAS02WA007,1.1249985937517579e-05
ENG02RA004,1.1249985937517579e-05
DCA02WA010,1.1249985937517579e-05
CHI02FA042,1.1249985937517579e-05
WAS02RA006,1.1249985937517579e-05
DCA02WA011,1.1249985937517579e-05
MIA02LA036,1.1249985937517579e-05
LAX02LA033,1.1249985937517579e-05
LAX02LA030,1.1249985937517579e-05
MIA02WA043,1.1249985937517579e-05
LAX02LA034B,1.1249985937517579e-05
FTW02LA046,1.1249985937517579e-05
CHI02LA044,1.1249985937517579e-05
LAX02LA034A,1.1249985937517579e-05
CHI02LA043,1.1249985937517579e-05
LAX02LA036,1.1249985937517579e-05
LAX02LA035,1.1249985937517579e-05
FTW02LA044,1.1249985937517579e-05
DEN02LA013,1.1249985937517579e-05
MIA02LA038,1.1249985937517579e-05
MIA02FA037,1.1249985937517579e-05
LAX02LA037,1.1249985937517579e-05
LAX02FA038,1.1249985937517579e-05
LAX02LA039,1.1249985937517579e-05
CHI02LA045,1.1249985937517579e-05
LAX02FA040,1.1249985937517579e-05
ATL02LA016,1.1249985937517579e-05
MIA02FA039,1.1249985937517579e-05
DCA02WA012,1.1249985937517579e-05
NYC02LA034,1.1249985937517579e-05
CHI02LA046,1.1249985937517579e-05
LAX02FA041,1.1249985937517579e-05
SEA02LA019,1.1249985937517579e-05
MIA02FA041,1.1249985937517579e-05
MIA02LA042,1.1249985937517579e-05
LAX02LA042,1.1249985937517579e-05
IAD02LA019,1.1249985937517579e-05
FTW02LA056,1.1249985937517579e-05
FTW02LA055,1.1249985937517579e-05
NYC02LA035,1.1249985937517579e-05
FTW02LA047B,1.1249985937517579e-05
WAS02WA010,1.1249985937517579e-05
FTW02LA047A,1.1249985937517579e-05
NYC02LA036,1.1249985937517579e-05
LAX02LA044,1.1249985937517579e-05
FTW02LA050,1.1249985937517579e-05
CHI02LA053,1.1249985937517579e-05
CHI02LA048,1.1249985937517579e-05
CHI02LA047,1.1249985937517579e-05
LAX02LA043,1.1249985937517579e-05
FTW02FA054,1.1249985937517579e-05
CHI02FAMS1,1.1249985937517579e-05
SEA02LA020,1.1249985937517579e-05
FTW02TA051,1.1249985937517579e-05
LAX02RA045,1.1249985937517579e-05
FTW02FA048,1.1249985937517579e-05
NYC02WA037,1.1249985937517579e-05
LAX02LA046,1.1249985937517579e-05
WAS02WA011,1.1249985937517579e-05
SEA02LA037,1.1249985937517579e-05
FTW02LA053,1.1249985937517579e-05
FTW02LA052,1.1249985937517579e-05
MIA02FA045,1.1249985937517579e-05
MIA02FA044,1.1249985937517579e-05
CHI02FA049,1.1249985937517579e-05
ATL02FA017,1.1249985937517579e-05
LAX02LA048,1.1249985937517579e-05
DEN02LA014,1.1249985937517579e-05
LAX02LA047,1.1249985937517579e-05
CHI02IA050,1.1249985937517579e-05
LAX02FA049,1.1249985937517579e-05
ANC02IA007,1.1249985937517579e-05
NYC02LA041,1.1249985937517579e-05
LAX02LA050,1.1249985937517579e-05
FTW02LA057,1.1249985937517579e-05
NYC02LA039,1.1249985937517579e-05
LAX02LA051,1.1249985937517579e-05
IAD02LA020,1.1249985937517579e-05
FTW02LA058,1.1249985937517579e-05
CHI02LA052,1.1249985937517579e-05
WAS02WA012,1.1249985937517579e-05
MIA02LA046,1.1249985937517579e-05
LAX02LA052,1.1249985937517579e-05
DEN02LA015,1.1249985937517579e-05
CHI02LA054,1.1249985937517579e-05
FTW02LA059,1.1249985937517579e-05
LAX02LA053,1.1249985937517579e-05
ATL02LA018,1.1249985937517579e-05
LAX02LA057,1.1249985937517579e-05
IAD02LA021,1.1249985937517579e-05
NYC02LA042,1.1249985937517579e-05
ATL02WA020,1.1249985937517579e-05
CHI02LA055,1.1249985937517579e-05
ATL02TA021,1.1249985937517579e-05
ATL02LA019,1.1249985937517579e-05
ATL02WA022,1.1249985937517579e-05
WAS02WA014,1.1249985937517579e-05
LAX02LA055,1.1249985937517579e-05
LAX02LA054,1.1249985937517579e-05
CHI02LA056,1.1249985937517579e-05
LAX02FA056,1.1249985937517579e-05
NYC02LA043,1.1249985937517579e-05
ATL02LA023,1.1249985937517579e-05
LAX02LA058,1.1249985937517579e-05
FTW02TA060,1.1249985937517579e-05
ATL02LA024,1.1249985937517579e-05
DEN02GA016,1.1249985937517579e-05
CHI02FA059,1.1249985937517579e-05
ANC02LA008,1.1249985937517579e-05
CHI02IA058,1.1249985937517579e-05
SEA02LA029,1.1249985937517579e-05
SEA02LA021,1.1249985937517579e-05
LAX02LA060,1.1249985937517579e-05
ATL02LA028,1.1249985937517579e-05
ATL02LA027,1.1249985937517579e-05
ATL02FA026,1.1249985937517579e-05
ATL02FA025,1.1249985937517579e-05
IAD02LA023,1.1249985937517579e-05
IAD02LA022,1.1249985937517579e-05
IAD02FA024,1.1249985937517579e-05
NYC02LA045,1.1249985937517579e-05
NYC02FA044,1.1249985937517579e-05
NYC02LA046,1.1249985937517579e-05
MIA02FA048,1.1249985937517579e-05
MIA02IA047,1.1249985937517579e-05
SEA02FA023,1.1249985937517579e-05
ATL02LA029,1.1249985937517579e-05
SEA02TA022,1.1249985937517579e-05
CHI02LA057,1.1249985937517579e-05
FTW02IA061,1.1249985937517579e-05
ATL02TA030,1.1249985937517579e-05
LAX02FA059,1.1249985937517579e-05
DCA02RA014,1.1249985937517579e-05
LAX02LA062,1.1249985937517579e-05
CHI02LA061,1.1249985937517579e-05
LAX02FA061,1.1249985937517579e-05
FTW02FA062,1.1249985937517579e-05
DEN02FA017,1.1249985937517579e-05
ATL02FA032,1.1249985937517579e-05
ATL02FA031,1.1249985937517579e-05
CHI02LA060,1.1249985937517579e-05
CHI02LA051,1.1249985937517579e-05
ATL02LA034,1.1249985937517579e-05
WAS02WA015,1.1249985937517579e-05
SEA02LA024,1.1249985937517579e-05
NYC02LA047,1.1249985937517579e-05
FTW02LA064,1.1249985937517579e-05
ATL02LA036,1.1249985937517579e-05
SEA02LA025,1.1249985937517579e-05
FTW02LA063,1.1249985937517579e-05
LAX02LA067,1.1249985937517579e-05
FTW02LA066,1.1249985937517579e-05
ATL02LA035,1.1249985937517579e-05
SEA02LA026,1.1249985937517579e-05
LAX02LA064,1.1249985937517579e-05
DEN02LA019,1.1249985937517579e-05
NYC02LA048,1.1249985937517579e-05
FTW02WA234,1.1249985937517579e-05
FTW02LA068,1.1249985937517579e-05
CHI02LA062,1.1249985937517579e-05
ATL02LA038,1.1249985937517579e-05
ANC02LA009,1.1249985937517579e-05
FTW02LA270,1.1249985937517579e-05
DCA02WA018,1.1249985937517579e-05
SEA02LA028,1.1249985937517579e-05
LAX02LA065,1.1249985937517579e-05
DEN02LA020,1.1249985937517579e-05
CHI02LA063,1.1249985937517579e-05
ATL02LA039,1.1249985937517579e-05
ATL02LA037,1.1249985937517579e-05
SEA02FA027,1.1249985937517579e-05
MIA02FA049,1.1249985937517579e-05
LAX02LA066,1.1249985937517579e-05
IAD02LA025,1.1249985937517579e-05
DEN02LA018,1.1249985937517579e-05
DCA02RA016,1.1249985937517579e-05
FTW02LA069,1.1249985937517579e-05
FTW02LA067,1.1249985937517579e-05
ANC02FA010,1.1249985937517579e-05
DCA02RA017,1.1249985937517579e-05
DEN02LA021,1.1249985937517579e-05
ATL02LA040,1.1249985937517579e-05
WAS02RA025,1.1249985937517579e-05
MIA02LA050,1.1249985937517579e-05
FTW02FA071,1.1249985937517579e-05
FTW02FA070,1.1249985937517579e-05
SEA02LA034,1.1249985937517579e-05
CHI02LA064,1.1249985937517579e-05
ATL02WA041,1.1249985937517579e-05
WAS02WA018,1.1249985937517579e-05
IAD02FA026,1.1249985937517579e-05
SEA02LA031,1.1249985937517579e-05
ATL02LA042,1.1249985937517579e-05
SEA02FA030,1.1249985937517579e-05
NYC02LA056,1.1249985937517579e-05
NYC02LA050,1.1249985937517579e-05
MIA02LA056,1.1249985937517579e-05
DEN02LA022,1.1249985937517579e-05
CHI02LA065,1.1249985937517579e-05
SEA02WA066,1.1249985937517579e-05
LAX02LA082,1.1249985937517579e-05
LAX02LA068,1.1249985937517579e-05
FTW02WA214,1.1249985937517579e-05
CHI02LA068,1.1249985937517579e-05
NYC02LA049,1.1249985937517579e-05
MIA02LA055,1.1249985937517579e-05
FTW02FA072,1.1249985937517579e-05
CHI02LA066,1.1249985937517579e-05
WAS02WA042,1.1249985937517579e-05
FTW04WA068,1.1249985937517579e-05
FTW02WA235,1.1249985937517579e-05
CHI02FA067,1.1249985937517579e-05
IAD02LA027,1.1249985937517579e-05
CHI02LA069,1.1249985937517579e-05
MIA02LA053,1.1249985937517579e-05
NYC02FA051,1.1249985937517579e-05
ANC02IA011,1.1249985937517579e-05
NYC02LA054,1.1249985937517579e-05
NYC02LA052,1.1249985937517579e-05
MIA02LA054,1.1249985937517579e-05
MIA02LA051,1.1249985937517579e-05
LAX02LA070,1.1249985937517579e-05
LAX02FA069,1.1249985937517579e-05
IAD02LA029,1.1249985937517579e-05
FTW02LA073,1.1249985937517579e-05
CHI02LA071,1.1249985937517579e-05
SEA02LA032,1.1249985937517579e-05
NYC02LA053,1.1249985937517579e-05
LAX02LA071,1.1249985937517579e-05
IAD02LA028,1.1249985937517579e-05
CHI02LA070,1.1249985937517579e-05
SEA02LA033,1.1249985937517579e-05
FTW02LA075,1.1249985937517579e-05
CHI02LA073,1.1249985937517579e-05
CHI02LA072,1.1249985937517579e-05
DEN02LA023,1.1249985937517579e-05
DCA02WA019,1.1249985937517579e-05
CHI02LA075,1.1249985937517579e-05
LAX02LA072,1.1249985937517579e-05
LAX02FA073,1.1249985937517579e-05
CHI02FA074,1.1249985937517579e-05
SEA02FA035,1.1249985937517579e-05
NYC02FA055,1.1249985937517579e-05
MIA02LA058,1.1249985937517579e-05
MIA02LA057,1.1249985937517579e-05
ANC02LA012,1.1249985937517579e-05
SEA02FA036,1.1249985937517579e-05
LAX02LA221,1.1249985937517579e-05
LAX02LA078,1.1249985937517579e-05
LAX02LA074,1.1249985937517579e-05
LAX02LA077,1.1249985937517579e-05
LAX02LA076,1.1249985937517579e-05
DCA02WA022,1.1249985937517579e-05
LAX02LA079,1.1249985937517579e-05
FTW02LA076,1.1249985937517579e-05
ANC02FA014,1.1249985937517579e-05
CHI02LA076,1.1249985937517579e-05
ANC02LA013,1.1249985937517579e-05
WAS02RA017,1.1249985937517579e-05
FTW02LA077,1.1249985937517579e-05
ATL02FA043,1.1249985937517579e-05
LAX02FA075,1.1249985937517579e-05
FTW02LA078,1.1249985937517579e-05
ANC02LA018,1.1249985937517579e-05
NYC02LA057,1.1249985937517579e-05
FTW02LA079,1.1249985937517579e-05
DEN02LA029,1.1249985937517579e-05
NYC02LA058,1.1249985937517579e-05
LAX02LA081,1.1249985937517579e-05
LAX02LA080,1.1249985937517579e-05
CHI02LA077,1.1249985937517579e-05
SEA02LA039,1.1249985937517579e-05
SEA02LA038,1.1249985937517579e-05
NYC02FA059,1.1249985937517579e-05
LAX02LA086,1.1249985937517579e-05
MIA02FA059,1.1249985937517579e-05
MIA02WA065,1.1249985937517579e-05
FTW02LA085,1.1249985937517579e-05
FTW02LA080,1.1249985937517579e-05
DEN02LA024,1.1249985937517579e-05
ATL02LA044,1.1249985937517579e-05
WAS02WA019,1.1249985937517579e-05
SEA02LA040,1.1249985937517579e-05
ATL02LA047,1.1249985937517579e-05
ATL02LA046,1.1249985937517579e-05
LAX02LA085,1.1249985937517579e-05
ATL02LA045,1.1249985937517579e-05
LAX02LA084B,1.1249985937517579e-05
LAX02LA084A,1.1249985937517579e-05
WAS02RA021,1.1249985937517579e-05
MIA02WA062,1.1249985937517579e-05
MIA02LA060,1.1249985937517579e-05
IAD02LA030,1.1249985937517579e-05
ANC02LA015,1.1249985937517579e-05
IAD02WA031,1.1249985937517579e-05
SEA02LA041,1.1249985937517579e-05
NYC02LA061,1.1249985937517579e-05
MIA02WA063,1.1249985937517579e-05
MIA02LA061,1.1249985937517579e-05
LAX02LA087,1.1249985937517579e-05
IAD02LA032,1.1249985937517579e-05
ATL02FA048,1.1249985937517579e-05
NYC02LA062,1.1249985937517579e-05
NYC02FA060,1.1249985937517579e-05
DEN02LA025,1.1249985937517579e-05
DCA02WA023,1.1249985937517579e-05
CHI02LA081,1.1249985937517579e-05
CHI02LA079,1.1249985937517579e-05
CHI02WA080,1.1249985937517579e-05
FTW02LA081,1.1249985937517579e-05
DEN02LA026,1.1249985937517579e-05
CHI02LA078,1.1249985937517579e-05
ENG02WA013,1.1249985937517579e-05
WAS02WA022,1.1249985937517579e-05
NYC02LA064,1.1249985937517579e-05
IAD02LA033,1.1249985937517579e-05
NYC02LA065,1.1249985937517579e-05
SEA02LA042,1.1249985937517579e-05
FTW02LA082,1.1249985937517579e-05
DEN02LA027,1.1249985937517579e-05
WAS02WA023,1.1249985937517579e-05
LAX02FA088,1.1249985937517579e-05
FTW02LA084,1.1249985937517579e-05
FTW02LA083,1.1249985937517579e-05
CHI02LA086,1.1249985937517579e-05
ATL02LA050,1.1249985937517579e-05
NYC02WA063,1.1249985937517579e-05
LAX02LA092,1.1249985937517579e-05
LAX02LA091,1.1249985937517579e-05
LAX02LA090,1.1249985937517579e-05
LAX02LA089,1.1249985937517579e-05
NYC02LA072,1.1249985937517579e-05
NYC02LA066,1.1249985937517579e-05
IAD02LA034,1.1249985937517579e-05
CHI02LA084,1.1249985937517579e-05
CHI02LA082,1.1249985937517579e-05
ANC02LA017,1.1249985937517579e-05
WAS02WA026,1.1249985937517579e-05
LAX02LA150,1.1249985937517579e-05
ATL02FA051,1.1249985937517579e-05
LAX02LA095,1.1249985937517579e-05
LAX02LA094,1.1249985937517579e-05
LAX02LA093,1.1249985937517579e-05
ANC02LA016,1.1249985937517579e-05
DEN02LA028,1.1249985937517579e-05
LAX02LA096,1.1249985937517579e-05
IAD02LA035,1.1249985937517579e-05
ATL02LA053,1.1249985937517579e-05
ATL02LA052,1.1249985937517579e-05
SEA02LA043,1.1249985937517579e-05
LAX02FA097,1.1249985937517579e-05
ATL02LA055,1.1249985937517579e-05
SEA02LA045,1.1249985937517579e-05
ATL02LA056,1.1249985937517579e-05
CHI02IA083,1.1249985937517579e-05
MIA02LA064,1.1249985937517579e-05
LAX02LA098,1.1249985937517579e-05
FTW02LA086,1.1249985937517579e-05
ATL02FA057,1.1249985937517579e-05
SEA02LA046,1.1249985937517579e-05
ANC02LA019,1.1249985937517579e-05
SEA02IA044,1.1249985937517579e-05
FTW02FA087,1.1249985937517579e-05
DCA02RA024,1.1249985937517579e-05
SEA02LA049,1.1249985937517579e-05
NYC02LA070,1.1249985937517579e-05
SEA02LA047,1.1249985937517579e-05
LAX02LA102,1.1249985937517579e-05
LAX02LA100,1.1249985937517579e-05
LAX02LA099,1.1249985937517579e-05
ATL02FA058,1.1249985937517579e-05
SEA02LA048,1.1249985937517579e-05
FTW02LA089,1.1249985937517579e-05
CHI02LA089,1.1249985937517579e-05
ATL02FA059,1.1249985937517579e-05
CHI02IA085B,1.1249985937517579e-05
CHI02IA085A,1.1249985937517579e-05
SEA02LA050,1.1249985937517579e-05
NYC02LA067,1.1249985937517579e-05
ATL02LA060,1.1249985937517579e-05
MIA02LA180,1.1249985937517579e-05
MIA02FA066,1.1249985937517579e-05
FTW02LA090,1.1249985937517579e-05
FTW02LA088,1.1249985937517579e-05
ANC02LA021,1.1249985937517579e-05
ANC02FA020,1.1249985937517579e-05
LAX02FA101,1.1249985937517579e-05
LAX02LA125,1.1249985937517579e-05
LAX02LA104,1.1249985937517579e-05
LAX02LA103,1.1249985937517579e-05
CHI02FA088,1.1249985937517579e-05
SEA02LA051,1.1249985937517579e-05
NYC02LA069,1.1249985937517579e-05
LAX02TA105,1.1249985937517579e-05
CHI02LA087,1.1249985937517579e-05
ATL02FA062,1.1249985937517579e-05
ATL02LA061,1.1249985937517579e-05
SEA02LA052,1.1249985937517579e-05
LAX02LA106,1.1249985937517579e-05
DCA02MA026,1.1249985937517579e-05
NYC02FA068,1.1249985937517579e-05
ATL02FA063,1.1249985937517579e-05
IAD02LA036,1.1249985937517579e-05
DEN02LA031,1.1249985937517579e-05
DEN02FA030,1.1249985937517579e-05
WAS02WA027,1.1249985937517579e-05
SEA02GA053,1.1249985937517579e-05
FTW02LA093,1.1249985937517579e-05
FTW02LA092,1.1249985937517579e-05
FTW02LA091,1.1249985937517579e-05
FTW02FA095,1.1249985937517579e-05
CHI02LA090,1.1249985937517579e-05
FTW02LA094,1.1249985937517579e-05
CHI02LA092,1.1249985937517579e-05
CHI02LA091,1.1249985937517579e-05
ANC02LA022,1.1249985937517579e-05
LAX02FA108,1.1249985937517579e-05
SEA02LA054,1.1249985937517579e-05
LAX02LA107,1.1249985937517579e-05
DEN02LA038,1.1249985937517579e-05
MIA02FA067,1.1249985937517579e-05
FTW02IA097,1.1249985937517579e-05
ATL02IA065,1.1249985937517579e-05
WAS02WA034,1.1249985937517579e-05
LAX02LA112,1.1249985937517579e-05
LAX02FA110B,1.1249985937517579e-05
CHI02FA093,1.1249985937517579e-05
LAX02LA109,1.1249985937517579e-05
LAX02FA110A,1.1249985937517579e-05
IAD02FA037,1.1249985937517579e-05
DEN02LA033,1.1249985937517579e-05
NYC02LA073,1.1249985937517579e-05
NYC02LA071,1.1249985937517579e-05
LAX02LA111,1.1249985937517579e-05
FTW02LA096,1.1249985937517579e-05
ATL02LA064,1.1249985937517579e-05
SEA02LA056,1.1249985937517579e-05
SEA02LA055,1.1249985937517579e-05
ANC02FA023A,1.1249985937517579e-05
CHI02FA094,1.1249985937517579e-05
ANC02FA023B,1.1249985937517579e-05
DCA02WA028,1.1249985937517579e-05
MIA02WA073,1.1249985937517579e-05
LAX02LA129,1.1249985937517579e-05
DEN02LA035,1.1249985937517579e-05
WAS02WA028,1.1249985937517579e-05
LAX02LA113,1.1249985937517579e-05
CHI02LA095,1.1249985937517579e-05
ANC02LA024,1.1249985937517579e-05
DCA02WA027,1.1249985937517579e-05
LAX02FA114,1.1249985937517579e-05
FTW02LA098,1.1249985937517579e-05
DCA02MA029,1.1249985937517579e-05
FTW02LA100,1.1249985937517579e-05
CHI02LA096,1.1249985937517579e-05
FTW02WA140,1.1249985937517579e-05
