Model,proportion
Challenger I,1.1261641722130253e-05
Sea Wing,1.1261641722130253e-05
S-58HT,1.1261641722130253e-05
AS350B1,1.1261641722130253e-05
Velocity XL RG,1.1261641722130253e-05
777-2Q8,1.1261641722130253e-05
S-4 Coyote I,1.1261641722130253e-05
Midget Mustang M-1,1.1261641722130253e-05
Vans RV9-A,1.1261641722130253e-05
Fred S1,1.1261641722130253e-05
SG-3,1.1261641722130253e-05
SHA-Glasair,1.1261641722130253e-05
HOBBS B8M,1.1261641722130253e-05
MX-II,1.1261641722130253e-05
CRAIGCRAFT,1.1261641722130253e-05
A4C,1.1261641722130253e-05
152K,1.1261641722130253e-05
Velocity 173 Fixed,1.1261641722130253e-05
Charger,1.1261641722130253e-05
Allegro,1.1261641722130253e-05
Grumman AA 1B,1.1261641722130253e-05
SF-260,1.1261641722130253e-05
QUAD CITY ULTRALIGHT,1.1261641722130253e-05
DAPHNE/SDIA,1.1261641722130253e-05
NE-821,1.1261641722130253e-05
200B,1.1261641722130253e-05
Firefly 9,1.1261641722130253e-05
777-300ER,1.1261641722130253e-05
14-13-3A,1.1261641722130253e-05
C-310Q,1.1261641722130253e-05
A109S,1.1261641722130253e-05
SportStar Plus,1.1261641722130253e-05
TURBINE LE,1.1261641722130253e-05
SHA Glasair,1.1261641722130253e-05
Spitfire,1.1261641722130253e-05
Titan Tornado S,1.1261641722130253e-05
KCAB,1.1261641722130253e-05
Spacewalker,1.1261641722130253e-05
TIERRA II 1984,1.1261641722130253e-05
Lake LA-250,1.1261641722130253e-05
Phantom X1,1.1261641722130253e-05
13,1.1261641722130253e-05
ACRO-DUSTER II SA750,1.1261641722130253e-05
FOKKER DV III,1.1261641722130253e-05
DHC-2 MK I,1.1261641722130253e-05
401-0860,1.1261641722130253e-05
MINIPLANE 1,1.1261641722130253e-05
EC 135 T2+,1.1261641722130253e-05
Metro 23,1.1261641722130253e-05
Kuntz 2000 GTS EFI,1.1261641722130253e-05
R22 MARINE,1.1261641722130253e-05
Zlin 50LX,1.1261641722130253e-05
EA-300/L,1.1261641722130253e-05
AC-680,1.1261641722130253e-05
Kolb Firestar II,1.1261641722130253e-05
Drifter 912,1.1261641722130253e-05
BATHTUB,1.1261641722130253e-05
Nimbus-4M,1.1261641722130253e-05
Pazmany PL-2,1.1261641722130253e-05
C-100,1.1261641722130253e-05
15 AC SEDAN,1.1261641722130253e-05
D45(T34B),1.1261641722130253e-05
Challenger LSS,1.1261641722130253e-05
2050A,1.1261641722130253e-05
UH-1N,1.1261641722130253e-05
Buckeye Breeze,1.1261641722130253e-05
MD 500E,1.1261641722130253e-05
B747-200,1.1261641722130253e-05
Kolbra,1.1261641722130253e-05
BCM-12D-85,1.1261641722130253e-05
B-18S,1.1261641722130253e-05
Bellanca 14-19-3,1.1261641722130253e-05
Airborne Edge-X,1.1261641722130253e-05
CE-172M,1.1261641722130253e-05
B727-200F,1.1261641722130253e-05
DH112 Venom,1.1261641722130253e-05
MH1,1.1261641722130253e-05
DHC-3 TURBO,1.1261641722130253e-05
LARK 95,1.1261641722130253e-05
S6S 2-33,1.1261641722130253e-05
V 35B,1.1261641722130253e-05
Edge,1.1261641722130253e-05
Blue Heron Marathon,1.1261641722130253e-05
Jet Provost T Mk.5A,1.1261641722130253e-05
A310-324,1.1261641722130253e-05
Mark IV Aerobat,1.1261641722130253e-05
D-45 (T-34),1.1261641722130253e-05
737-2A5,1.1261641722130253e-05
TBM 700 (850),1.1261641722130253e-05
KIT FOX SE,1.1261641722130253e-05
Vari Eze,1.1261641722130253e-05
AcroSport II,1.1261641722130253e-05
Curtis Hawk P6E,1.1261641722130253e-05
EAA Biplane B1,1.1261641722130253e-05
DHC-1-22,1.1261641722130253e-05
Mallard II,1.1261641722130253e-05
BANDIT 1,1.1261641722130253e-05
F33/G,1.1261641722130253e-05
APIS-M,1.1261641722130253e-05
Sky Raider I,1.1261641722130253e-05
SA315B (LAMA),1.1261641722130253e-05
L-29 Delfin,1.1261641722130253e-05
Stampe SV4C,1.1261641722130253e-05
E-Racer,1.1261641722130253e-05
Avid Flyer Mk IV,1.1261641722130253e-05
SA-316 ALOUETTE,1.1261641722130253e-05
EENIE TWO,1.1261641722130253e-05
Spitfire II,1.1261641722130253e-05
305/L-19,1.1261641722130253e-05
107,1.1261641722130253e-05
MINI,1.1261641722130253e-05
HP-19C,1.1261641722130253e-05
Avid Flyer MK IV,1.1261641722130253e-05
Glastar SH-4,1.1261641722130253e-05
Sonerai,1.1261641722130253e-05
Freedom S100,1.1261641722130253e-05
E17B,1.1261641722130253e-05
Putts Special,1.1261641722130253e-05
747-200FM,1.1261641722130253e-05
B747,1.1261641722130253e-05
C-195,1.1261641722130253e-05
Vans RV-7,1.1261641722130253e-05
UC-1 Twin Bee,1.1261641722130253e-05
269 C-1,1.1261641722130253e-05
L-4H,1.1261641722130253e-05
CHINOOK PLUS TWO,1.1261641722130253e-05
Breeze,1.1261641722130253e-05
Cozy MK IV,1.1261641722130253e-05
FW2C80TR,1.1261641722130253e-05
Ventus A,1.1261641722130253e-05
MUSTANG-II,1.1261641722130253e-05
OH-13H/M,1.1261641722130253e-05
7-15,1.1261641722130253e-05
S92A,1.1261641722130253e-05
Starduster 2,1.1261641722130253e-05
SA3A,1.1261641722130253e-05
SGS2-33AK,1.1261641722130253e-05
N25-3,1.1261641722130253e-05
206L-II,1.1261641722130253e-05
MK68,1.1261641722130253e-05
Stewart S51D,1.1261641722130253e-05
Ventus 2A,1.1261641722130253e-05
Zodiac HDS-601,1.1261641722130253e-05
Navajo HKS,1.1261641722130253e-05
Rutan-LongEZ,1.1261641722130253e-05
Airborne Edge X,1.1261641722130253e-05
Munk,1.1261641722130253e-05
95-B 55,1.1261641722130253e-05
HELISTAT 97-34J,1.1261641722130253e-05
LANCAIR LEGACY FG,1.1261641722130253e-05
BAE 125-800A,1.1261641722130253e-05
767 - 200,1.1261641722130253e-05
Mark II,1.1261641722130253e-05
Mielec,1.1261641722130253e-05
ROTORWAY 162,1.1261641722130253e-05
12Q,1.1261641722130253e-05
BV234,1.1261641722130253e-05
T-188-C,1.1261641722130253e-05
Wag Aero Sport,1.1261641722130253e-05
Prostar B,1.1261641722130253e-05
Sea Fury TMK 20,1.1261641722130253e-05
Excalibur EX,1.1261641722130253e-05
Firefly 7-15,1.1261641722130253e-05
Nieuport 24bis,1.1261641722130253e-05
AK Bush Flyer,1.1261641722130253e-05
CH601XLi,1.1261641722130253e-05
AT-301B,1.1261641722130253e-05
Lancair IV P,1.1261641722130253e-05
IS-26B2,1.1261641722130253e-05
MS-760/B,1.1261641722130253e-05
PA-20/22,1.1261641722130253e-05
APACHE CLA,1.1261641722130253e-05
Team Mini Max 1500R,1.1261641722130253e-05
USA-1B,1.1261641722130253e-05
DEBUS-CASST-SNOSHOO,1.1261641722130253e-05
S-4,1.1261641722130253e-05
Kit Fox II,1.1261641722130253e-05
Vampire,1.1261641722130253e-05
Propjet,1.1261641722130253e-05
ZL-60,1.1261641722130253e-05
ALLEGRO 20,1.1261641722130253e-05
Loehle P-40,1.1261641722130253e-05
Falconar F-11,1.1261641722130253e-05
B744,1.1261641722130253e-05
B747-436,1.1261641722130253e-05
747-209B,1.1261641722130253e-05
S58J,1.1261641722130253e-05
ZENAIR CH,1.1261641722130253e-05
STINSON 108,1.1261641722130253e-05
PA-185-135,1.1261641722130253e-05
LR60,1.1261641722130253e-05
CL-600-2C1,1.1261641722130253e-05
P2P,1.1261641722130253e-05
GC-1B SWIFT,1.1261641722130253e-05
CHEROKEE 140-C,1.1261641722130253e-05
Zodiac,1.1261641722130253e-05
SU-31M,1.1261641722130253e-05
206B-11,1.1261641722130253e-05
PANTHER II PLUS,1.1261641722130253e-05
ST LIBELLE,1.1261641722130253e-05
F1,1.1261641722130253e-05
Family Fun,1.1261641722130253e-05
Pitts S-1D,1.1261641722130253e-05
DA-20-C-1,1.1261641722130253e-05
LC-1B-300,1.1261641722130253e-05
BEAVER DHC,1.1261641722130253e-05
HARVARD MK,1.1261641722130253e-05
SA365N-1 D,1.1261641722130253e-05
Astra,1.1261641722130253e-05
MX-7-2325,1.1261641722130253e-05
407T,1.1261641722130253e-05
Fshr Aero Vsns Clbty,1.1261641722130253e-05
Amphibious Trike,1.1261641722130253e-05
SAL 2/3 P51,1.1261641722130253e-05
WD (BIGX),1.1261641722130253e-05
DA40F,1.1261641722130253e-05
PA-20-A,1.1261641722130253e-05
CHG-2,1.1261641722130253e-05
180K II,1.1261641722130253e-05
SGS1-26,1.1261641722130253e-05
B-222A,1.1261641722130253e-05
Aventura HP,1.1261641722130253e-05
S-12XL,1.1261641722130253e-05
AVID C AEROBAT,1.1261641722130253e-05
Super Sky Raider,1.1261641722130253e-05
E1 ANTARES,1.1261641722130253e-05
Sky Ranger II,1.1261641722130253e-05
J3C-50,1.1261641722130253e-05
Tukan,1.1261641722130253e-05
Quantum,1.1261641722130253e-05
SE-FG,1.1261641722130253e-05
SKY ARROW 600,1.1261641722130253e-05
MUSTING II,1.1261641722130253e-05
TF-51D,1.1261641722130253e-05
Blanik,1.1261641722130253e-05
Alisport-Silent,1.1261641722130253e-05
Lear 23,1.1261641722130253e-05
LONG EZ/XP,1.1261641722130253e-05
F1 ROCKET,1.1261641722130253e-05
KIT FOX CL,1.1261641722130253e-05
95-B55 (T4,1.1261641722130253e-05
B-100,1.1261641722130253e-05
G-164-3,1.1261641722130253e-05
A103 TWIN II,1.1261641722130253e-05
MXLII,1.1261641722130253e-05
P.68C,1.1261641722130253e-05
Globe,1.1261641722130253e-05
COZY MK-IV,1.1261641722130253e-05
Rotorway Exec 162-F,1.1261641722130253e-05
MONG BIWIN,1.1261641722130253e-05
LEGACY 200,1.1261641722130253e-05
CASA-212,1.1261641722130253e-05
Baby Ace D,1.1261641722130253e-05
GS-2 SPORT,1.1261641722130253e-05
45XR,1.1261641722130253e-05
PZL-104 35A,1.1261641722130253e-05
EC 135 T2,1.1261641722130253e-05
24R-46,1.1261641722130253e-05
757-351,1.1261641722130253e-05
ERJ 170-10,1.1261641722130253e-05
DM-1,1.1261641722130253e-05
737-890,1.1261641722130253e-05
AW-139,1.1261641722130253e-05
A150N,1.1261641722130253e-05
FAN JET,1.1261641722130253e-05
SPEZIO II,1.1261641722130253e-05
BN-2A MK III,1.1261641722130253e-05
Pitts Model-12,1.1261641722130253e-05
FALCON AA-1A,1.1261641722130253e-05
EN-280-C,1.1261641722130253e-05
SCAMP B,1.1261641722130253e-05
A300B4-2C,1.1261641722130253e-05
T28D-FENNEC,1.1261641722130253e-05
PA-46-500T,1.1261641722130253e-05
DC-3/65AR,1.1261641722130253e-05
PA-18 -150,1.1261641722130253e-05
LANCAIR LE,1.1261641722130253e-05
UL Stork,1.1261641722130253e-05
7BC,1.1261641722130253e-05
SF-260C,1.1261641722130253e-05
Remos GX,1.1261641722130253e-05
EARTHSTAR,1.1261641722130253e-05
SPORT 2S R582,1.1261641722130253e-05
WITTMAN TA,1.1261641722130253e-05
PA-28181,1.1261641722130253e-05
PHASE 2,1.1261641722130253e-05
Thorp T-18-C,1.1261641722130253e-05
TWIN 503SL,1.1261641722130253e-05
DAYTONA SU,1.1261641722130253e-05
SR 22,1.1261641722130253e-05
369F,1.1261641722130253e-05
PT13/17,1.1261641722130253e-05
PA-28C-235,1.1261641722130253e-05
DHC-2 / U-6A,1.1261641722130253e-05
EC225,1.1261641722130253e-05
1700R,1.1261641722130253e-05
Falcon,1.1261641722130253e-05
NIMBUS IIIT,1.1261641722130253e-05
GOLD WING,1.1261641722130253e-05
ST108,1.1261641722130253e-05
BARNETT J4B,1.1261641722130253e-05
S6S Rans,1.1261641722130253e-05
Learjet 55,1.1261641722130253e-05
Pro Star PT-2,1.1261641722130253e-05
7AC-CONV,1.1261641722130253e-05
Explorer Coupe,1.1261641722130253e-05
GLASAIR SU,1.1261641722130253e-05
Sonerai-II,1.1261641722130253e-05
Stewart,1.1261641722130253e-05
MORONCA,1.1261641722130253e-05
SC 1,1.1261641722130253e-05
BE-20,1.1261641722130253e-05
U206 G,1.1261641722130253e-05
501SP,1.1261641722130253e-05
PA-30F,1.1261641722130253e-05
HP16,1.1261641722130253e-05
FIRE STAR II,1.1261641722130253e-05
FLY BABY II,1.1261641722130253e-05
AS350 B2 E,1.1261641722130253e-05
PA20,1.1261641722130253e-05
AVRO 146RJ,1.1261641722130253e-05
Gemini Remos,1.1261641722130253e-05
Zealot,1.1261641722130253e-05
CLIPPER 58,1.1261641722130253e-05
Sixchuter Legend XL,1.1261641722130253e-05
CH-54B,1.1261641722130253e-05
P-40N,1.1261641722130253e-05
Flaglor Scooter,1.1261641722130253e-05
STARDUSTER SA-100,1.1261641722130253e-05
B727,1.1261641722130253e-05
G-102 ASTIR CS,1.1261641722130253e-05
Sonex FR1,1.1261641722130253e-05
DHC-II,1.1261641722130253e-05
RUTAN,1.1261641722130253e-05
7E6A,1.1261641722130253e-05
RAF 2000 G,1.1261641722130253e-05
STRETCHED,1.1261641722130253e-05
H201B,1.1261641722130253e-05
582 FIB,1.1261641722130253e-05
Ecoflyer,1.1261641722130253e-05
BARNETT J3,1.1261641722130253e-05
CA4-HP,1.1261641722130253e-05
HAWK 304,1.1261641722130253e-05
TAIFUN 17 E II,1.1261641722130253e-05
Sonerai II,1.1261641722130253e-05
2-22EK,1.1261641722130253e-05
AL-3C,1.1261641722130253e-05
CH-250,1.1261641722130253e-05
RALLYE 235,1.1261641722130253e-05
Kitfox Ser 5 Outback,1.1261641722130253e-05
B-350,1.1261641722130253e-05
UH21E,1.1261641722130253e-05
DOGGER CRAFT,1.1261641722130253e-05
F-33-C,1.1261641722130253e-05
BE20,1.1261641722130253e-05
BearHawk,1.1261641722130253e-05
WHITMAN TAILWIND,1.1261641722130253e-05
KP,1.1261641722130253e-05
KitFox 4,1.1261641722130253e-05
AIRSPEED,1.1261641722130253e-05
AERO STAR S-66A,1.1261641722130253e-05
SENIOR AERO,1.1261641722130253e-05
C-U206F,1.1261641722130253e-05
DRIFTER XP,1.1261641722130253e-05
CALLAIR A9B,1.1261641722130253e-05
STORM THUNDER,1.1261641722130253e-05
Sky Arrow,1.1261641722130253e-05
SA900 V ST,1.1261641722130253e-05
Vampire MK-3,1.1261641722130253e-05
PITTS S-12,1.1261641722130253e-05
ZODIAC CH6,1.1261641722130253e-05
Zenith-STOL CH801,1.1261641722130253e-05
321 FAETA,1.1261641722130253e-05
LAK-17A,1.1261641722130253e-05
CHINOOK PL,1.1261641722130253e-05
211,1.1261641722130253e-05
SS-MK4,1.1261641722130253e-05
Zenair,1.1261641722130253e-05
PITTS SPEC,1.1261641722130253e-05
185FII,1.1261641722130253e-05
VOLKSPLANE VP-2,1.1261641722130253e-05
UFM-13,1.1261641722130253e-05
DREAM MACH,1.1261641722130253e-05
GLASTAR SP,1.1261641722130253e-05
AVID MAGNU,1.1261641722130253e-05
Hummelbird,1.1261641722130253e-05
Antares,1.1261641722130253e-05
CH 601XL S,1.1261641722130253e-05
Vans RV-8A,1.1261641722130253e-05
ALPHA-JET,1.1261641722130253e-05
2PL,1.1261641722130253e-05
KR-2 RAND ROBINSON,1.1261641722130253e-05
DHC-6 TWIN,1.1261641722130253e-05
F1-EVO,1.1261641722130253e-05
CHALLENGER TWO,1.1261641722130253e-05
Aerolite,1.1261641722130253e-05
UH-12-SOLOY,1.1261641722130253e-05
BEAVER U-64,1.1261641722130253e-05
28-236,1.1261641722130253e-05
DH-125-1A,1.1261641722130253e-05
VIGGENITE,1.1261641722130253e-05
S5 COYOTE,1.1261641722130253e-05
EDGE 582 T,1.1261641722130253e-05
TEAM Z MAX,1.1261641722130253e-05
G-3/6000,1.1261641722130253e-05
LC-126C,1.1261641722130253e-05
ASW 27-18E,1.1261641722130253e-05
STEEN SKY BOLT,1.1261641722130253e-05
PA-28-150C,1.1261641722130253e-05
S16B,1.1261641722130253e-05
Quikr,1.1261641722130253e-05
Prescott Pusher,1.1261641722130253e-05
Carone MK 1,1.1261641722130253e-05
PA-46-31P,1.1261641722130253e-05
BACK COUNT,1.1261641722130253e-05
TIGER CUB,1.1261641722130253e-05
TINKER BELL,1.1261641722130253e-05
530 (369FF),1.1261641722130253e-05
MA-33,1.1261641722130253e-05
PA18 replica,1.1261641722130253e-05
BC-D,1.1261641722130253e-05
A-185E,1.1261641722130253e-05
ERJ 170-20,1.1261641722130253e-05
IS-28M2,1.1261641722130253e-05
MARK II,1.1261641722130253e-05
369-500D,1.1261641722130253e-05
OR-71-B,1.1261641722130253e-05
S55,1.1261641722130253e-05
NA-265-25,1.1261641722130253e-05
AIR COMMAN,1.1261641722130253e-05
kit,1.1261641722130253e-05
AD-4NA,1.1261641722130253e-05
WG30,1.1261641722130253e-05
DAVE-EZ,1.1261641722130253e-05
ROTORWAY 1,1.1261641722130253e-05
CHR-1,1.1261641722130253e-05
QUIK GT450,1.1261641722130253e-05
EMB170,1.1261641722130253e-05
New Standard,1.1261641722130253e-05
YAK-52W,1.1261641722130253e-05
GW,1.1261641722130253e-05
Flightstar IISC,1.1261641722130253e-05
XP-30/2002339,1.1261641722130253e-05
S-12 XL AIRAILE,1.1261641722130253e-05
VOYAGER 150,1.1261641722130253e-05
ASTRA HKS,1.1261641722130253e-05
MA-34R,1.1261641722130253e-05
JS-1B,1.1261641722130253e-05
CH 801,1.1261641722130253e-05
MORGAN RV6,1.1261641722130253e-05
RAF 2000 C,1.1261641722130253e-05
EC-145,1.1261641722130253e-05
500D/369D,1.1261641722130253e-05
7DC-CONV,1.1261641722130253e-05
Sabre-Trike,1.1261641722130253e-05
NIEUPORT 1,1.1261641722130253e-05
Drifter,1.1261641722130253e-05
TWO PLACE,1.1261641722130253e-05
Kolb,1.1261641722130253e-05
BUSHBY MUS,1.1261641722130253e-05
PA-28140C,1.1261641722130253e-05
HAMLIN,1.1261641722130253e-05
12B,1.1261641722130253e-05
SA-315-B,1.1261641722130253e-05
J-3C65,1.1261641722130253e-05
BREEZY RLV-1,1.1261641722130253e-05
DH 82 TIGER MOTH,1.1261641722130253e-05
GLOBE GC-1,1.1261641722130253e-05
OTTER DHC-3,1.1261641722130253e-05
R-W22 Tiger Moth Rep,1.1261641722130253e-05
STEEN,1.1261641722130253e-05
AMERICAN AEROLIGHT,1.1261641722130253e-05
Kitfox Series 6,1.1261641722130253e-05
MMII (MUST,1.1261641722130253e-05
AMERICAN SPIRIT,1.1261641722130253e-05
AS350 B2 Ecureuil,1.1261641722130253e-05
G-103A TWI,1.1261641722130253e-05
Airwolf,1.1261641722130253e-05
QCF-2,1.1261641722130253e-05
Safari Helicopter,1.1261641722130253e-05
E5A Replica,1.1261641722130253e-05
XLT-582,1.1261641722130253e-05
QUICKSILVER MX 2,1.1261641722130253e-05
TB 9 TAMPI,1.1261641722130253e-05
SR 7,1.1261641722130253e-05
CH 701 SP,1.1261641722130253e-05
Schreder,1.1261641722130253e-05
582SL,1.1261641722130253e-05
VENTUS,1.1261641722130253e-05
18-56 (HOWARD 250),1.1261641722130253e-05
J-3 C65,1.1261641722130253e-05
BD-2,1.1261641722130253e-05
Z77,1.1261641722130253e-05
767-3P6,1.1261641722130253e-05
Howland,1.1261641722130253e-05
FISHER DAK,1.1261641722130253e-05
AEROSTAR,1.1261641722130253e-05
1905 WRIGHT FLYER,1.1261641722130253e-05
AVID-CATAL,1.1261641722130253e-05
369A (OH-6A),1.1261641722130253e-05
SC7 SERIES,1.1261641722130253e-05
PZL-M18,1.1261641722130253e-05
BENSON B-8-M,1.1261641722130253e-05
JETSTREAM 41,1.1261641722130253e-05
Tangent,1.1261641722130253e-05
P2002 SIER,1.1261641722130253e-05
AMT200,1.1261641722130253e-05
Kolb Mark,1.1261641722130253e-05
24-J,1.1261641722130253e-05
415-C/D,1.1261641722130253e-05
BE-103,1.1261641722130253e-05
767-432ER,1.1261641722130253e-05
BAe-125-800B,1.1261641722130253e-05
Tierra I,1.1261641722130253e-05
GLODE SWIFT,1.1261641722130253e-05
LM1,1.1261641722130253e-05
PIETNPOL AIRCAMPER,1.1261641722130253e-05
AMT-200(SU,1.1261641722130253e-05
KITFOX IV/,1.1261641722130253e-05
AVRO-504K,1.1261641722130253e-05
Naked Cobra,1.1261641722130253e-05
SK-76,1.1261641722130253e-05
Pitts Special S-1,1.1261641722130253e-05
SE5A Replica,1.1261641722130253e-05
PA-24 180,1.1261641722130253e-05
369HS/H-500,1.1261641722130253e-05
500 (369HS),1.1261641722130253e-05
BUSBY MUSTANG,1.1261641722130253e-05
EMB-720,1.1261641722130253e-05
C185F,1.1261641722130253e-05
PARADISE P-1 SLSA LW,1.1261641722130253e-05
MK T5,1.1261641722130253e-05
Mullicoupe,1.1261641722130253e-05
1900 - D,1.1261641722130253e-05
SKYBOLT/BM,1.1261641722130253e-05
AIR-CAM,1.1261641722130253e-05
PV-18,1.1261641722130253e-05
84,1.1261641722130253e-05
PDQ-II,1.1261641722130253e-05
183P,1.1261641722130253e-05
AEROCOMP COMPAIR 7SL,1.1261641722130253e-05
G102 III B,1.1261641722130253e-05
Mystere Falcon,1.1261641722130253e-05
DM,1.1261641722130253e-05
A300-600R,1.1261641722130253e-05
Streak 2,1.1261641722130253e-05
20C,1.1261641722130253e-05
DC8,1.1261641722130253e-05
S-76C++,1.1261641722130253e-05
TH1F,1.1261641722130253e-05
A-22 Valor,1.1261641722130253e-05
DG-1,1.1261641722130253e-05
BC-12-65,1.1261641722130253e-05
P206-B,1.1261641722130253e-05
BE-55E,1.1261641722130253e-05
AS350BA (FX2),1.1261641722130253e-05
A319-100,1.1261641722130253e-05
Davis,1.1261641722130253e-05
185-F II,1.1261641722130253e-05
JDT MINI-MAX 1100R,1.1261641722130253e-05
TG8-J3C-65,1.1261641722130253e-05
AVID HAULER,1.1261641722130253e-05
A2-A,1.1261641722130253e-05
T6,1.1261641722130253e-05
QUICKSLVR SPRNT II,1.1261641722130253e-05
Long-EZE SR7-1,1.1261641722130253e-05
FK1 STOL,1.1261641722130253e-05
A-37A,1.1261641722130253e-05
STITS PLAYMATE,1.1261641722130253e-05
MU-300IA,1.1261641722130253e-05
550B,1.1261641722130253e-05
BUSHBY MUSTANG,1.1261641722130253e-05
AX8B,1.1261641722130253e-05
JABIRU J250,1.1261641722130253e-05
MERMAID,1.1261641722130253e-05
KOLB MARK3X,1.1261641722130253e-05
727 - 200F,1.1261641722130253e-05
YAK 3UPW,1.1261641722130253e-05
ZENITH 601XL,1.1261641722130253e-05
FX4-2,1.1261641722130253e-05
S-160,1.1261641722130253e-05
DSA-1M,1.1261641722130253e-05
PERFORMANCE,1.1261641722130253e-05
P-210,1.1261641722130253e-05
BN-2A-21,1.1261641722130253e-05
MA-32,1.1261641722130253e-05
PITTS S-2E,1.1261641722130253e-05
SPITFIRE II MODELCTV,1.1261641722130253e-05
HK 36R Super Dimona,1.1261641722130253e-05
Long's Paraglider,1.1261641722130253e-05
Starlite,1.1261641722130253e-05
414-8,1.1261641722130253e-05
DC-9-82(MD-82),1.1261641722130253e-05
U-206C,1.1261641722130253e-05
COURIER,1.1261641722130253e-05
QU-22A 1074,1.1261641722130253e-05
PA17,1.1261641722130253e-05
LA4-180,1.1261641722130253e-05
ROCKET F1,1.1261641722130253e-05
ERJ 170-100 SE,1.1261641722130253e-05
HA-2 SPORTSTER,1.1261641722130253e-05
BEE DEE M-4,1.1261641722130253e-05
BE-33,1.1261641722130253e-05
A.O.P.6,1.1261641722130253e-05
UH12L4,1.1261641722130253e-05
LA-1,1.1261641722130253e-05
727-22C,1.1261641722130253e-05
DH-114,1.1261641722130253e-05
Glasair RG,1.1261641722130253e-05
AN24,1.1261641722130253e-05
SUPINSKI MUSTANG II,1.1261641722130253e-05
WAG-AEROSPORTSMAN2+2,1.1261641722130253e-05
SGS136,1.1261641722130253e-05
S57A,1.1261641722130253e-05
165,1.1261641722130253e-05
E7,1.1261641722130253e-05
MOYNAHAN PITTS S-1S,1.1261641722130253e-05
GLASAIR III T,1.1261641722130253e-05
747-300 SERIES,1.1261641722130253e-05
Rutan Defiant 40,1.1261641722130253e-05
UKC-S,1.1261641722130253e-05
747-481F,1.1261641722130253e-05
A-23-24,1.1261641722130253e-05
QUICKSILVER MX II SP,1.1261641722130253e-05
VL-3 LSA,1.1261641722130253e-05
AIRCAMPER A,1.1261641722130253e-05
TOP DOG UL,1.1261641722130253e-05
L188A,1.1261641722130253e-05
PRGSV AERDYN SEA REY,1.1261641722130253e-05
GN-1 AIR CAMPIER,1.1261641722130253e-05
TBM,1.1261641722130253e-05
VAN/RV8A,1.1261641722130253e-05
S-LSA-8C,1.1261641722130253e-05
LP-49MS,1.1261641722130253e-05
VEE BEE 4,1.1261641722130253e-05
BIPLANE,1.1261641722130253e-05
RLU1,1.1261641722130253e-05
A75-300N1,1.1261641722130253e-05
T-51 Mustang,1.1261641722130253e-05
P2V-5,1.1261641722130253e-05
CallAir,1.1261641722130253e-05
MONNETT SONERAI II,1.1261641722130253e-05
MEYER-LEGACY,1.1261641722130253e-05
11E,1.1261641722130253e-05
WINDSPORT EDGE,1.1261641722130253e-05
J3-65C,1.1261641722130253e-05
G3/600,1.1261641722130253e-05
PA-46-310-P,1.1261641722130253e-05
ASH26,1.1261641722130253e-05
Hudson Flyer,1.1261641722130253e-05
COYOTE II S6,1.1261641722130253e-05
BE35K,1.1261641722130253e-05
F-280,1.1261641722130253e-05
T21OM,1.1261641722130253e-05
B-75-N1,1.1261641722130253e-05
RS-15 SAILPLANE,1.1261641722130253e-05
Yak52,1.1261641722130253e-05
757 - 212,1.1261641722130253e-05
TOP DOG 582,1.1261641722130253e-05
WOGENSTAHL 281 MR,1.1261641722130253e-05
MM-1,1.1261641722130253e-05
A4L,1.1261641722130253e-05
PRIVATEER S4,1.1261641722130253e-05
HULA GIRL,1.1261641722130253e-05
PIEL DIAMANT,1.1261641722130253e-05
300-269B,1.1261641722130253e-05
47G-3B-L,1.1261641722130253e-05
SR-2-600,1.1261641722130253e-05
PT-13B,1.1261641722130253e-05
LITTLE TOOT 1,1.1261641722130253e-05
DG300,1.1261641722130253e-05
69A,1.1261641722130253e-05
CH601 HDS,1.1261641722130253e-05
7-220,1.1261641722130253e-05
Sparrowhawk II,1.1261641722130253e-05
Tailwind 10,1.1261641722130253e-05
NADIG,1.1261641722130253e-05
Classic Sport S-18,1.1261641722130253e-05
206 B II,1.1261641722130253e-05
Aerostar,1.1261641722130253e-05
AVID FLYER 1,1.1261641722130253e-05
MK IV/AT-6,1.1261641722130253e-05
C-54/DC-4,1.1261641722130253e-05
BRASILIA EMB-120,1.1261641722130253e-05
MU 582 DRIFTER,1.1261641722130253e-05
DOMINATOR GYROCOPTER,1.1261641722130253e-05
SA 750,1.1261641722130253e-05
D-17-S,1.1261641722130253e-05
INFINITY,1.1261641722130253e-05
Hobo,1.1261641722130253e-05
S1-D,1.1261641722130253e-05
PA18A,1.1261641722130253e-05
GIPSY MOTH DH.60G,1.1261641722130253e-05
MINI-MAX 1600R,1.1261641722130253e-05
177XP,1.1261641722130253e-05
109B,1.1261641722130253e-05
JD-2,1.1261641722130253e-05
Buzzard,1.1261641722130253e-05
Velocity Super XLRG5,1.1261641722130253e-05
C-123K,1.1261641722130253e-05
THORP-18,1.1261641722130253e-05
Kolb Twinstar Mark,1.1261641722130253e-05
SA315,1.1261641722130253e-05
33TC,1.1261641722130253e-05
ULTRACRUISER SPORT,1.1261641722130253e-05
GLASAIR RG SUPER 11S,1.1261641722130253e-05
747-44AF,1.1261641722130253e-05
BE18H,1.1261641722130253e-05
JR. S,1.1261641722130253e-05
AERONCA 7HC,1.1261641722130253e-05
EMB145 LU,1.1261641722130253e-05
AX6W,1.1261641722130253e-05
DR107,1.1261641722130253e-05
CITATION 550,1.1261641722130253e-05
